Area,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,EVI,LAI,FPAR,Soil_Moisture_mm,NDVI_Season_Mean,NDVI_Season_Max,NDVI_Season_Min,NDVI_Season_Std,NDVI_Season_Range,NDVI_Season_CV,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Sand,Silt,Bulk_Density,CN_Ratio,pH_Suitability,Dominant_Soil_Texture,sm_surface,sm_rootzone,Rootzone_Surface_Diff,Moisture_Ratio,Water_Availability_Cat,Rainfall,Heat_Stress_Days,Wind_Mean,Wind_Max,Rain_Temp_Ratio,Extreme_Heat_Risk,Is_Extreme_Heat,LST_C,is_extreme_Heat_Stress_Days,is_extreme_Wind_Max,Yield
46,Bagerhat,Rabi,27.5,85.0,Groundnut,October,Nov To March,March To April,28.0,35,20.0,90,80,0.3116314170521451,2.4183504530287765,0.6314994967167126,12.078042549735049,0.5118091536297626,0.5711876241926808,0.4540554389640537,0.0511123836913264,0.117132185228627,0.0998660991676999,560.4940229941045,5.73,33.040000000000006,3.2150000000000003,28.249999999999996,22.23,49.52,1.23,8.73,Optimal,Loamy,0.321,0.4061,0.0852,1.3222,Optimal,220.43,0.0,1.4529166666666666,4.33,11.23,Low Risk,0,24.14452499799603,0,0,0.6086956521739131
521,Bagerhat,Kharif 2,26.5,75.0,Cucumber,September,Nov To March,March To Jun,1290.0,35,18.0,90,60,0.3431915358837492,2.4183504530287765,0.5780086386688027,25.24011305318693,0.507816116388428,0.6214849029628107,0.36797252036576,0.1082292282638344,0.2535123825970506,0.213126808643958,517.8162711223541,5.73,33.040000000000006,3.2150000000000003,28.249999999999996,22.23,49.52,1.23,8.73,Optimal,Loamy,0.3239,0.3986,0.0747,1.2773,Optimal,1451.65,0.0,2.063739837398374,7.47,52.27,Low Risk,0,27.00712075135027,0,0,2.476007677543186
90,Bagerhat,Kharif 2,30.0,75.0,Green Palmyra,April,August To October,May,3268.0,35,25.0,90,60,0.3431915358837492,2.4183504530287765,0.5780086386688027,25.24011305318693,0.507816116388428,0.6214849029628107,0.36797252036576,0.1082292282638344,0.2535123825970506,0.213126808643958,517.8162711223541,5.73,33.040000000000006,3.2150000000000003,28.249999999999996,22.23,49.52,1.23,8.73,Optimal,Loamy,0.2261,0.3062,0.0802,1.4032,Optimal,1451.65,0.0,2.063739837398374,7.47,52.27,Low Risk,0,27.00712075135027,0,0,36.31111111111111
475,Bagerhat,Kharif 2,30.0,70.0,Mug,February,March To May,May,130.0,35,25.0,80,60,0.3431915358837492,2.4183504530287765,0.5780086386688027,25.24011305318693,0.507816116388428,0.6214849029628107,0.36797252036576,0.1082292282638344,0.2535123825970506,0.213126808643958,517.8162711223541,5.73,33.040000000000006,3.2150000000000003,28.249999999999996,22.23,49.52,1.23,8.73,Optimal,Loamy,0.2361,0.3304,0.0943,1.4296,Optimal,1451.65,0.0,2.063739837398374,7.47,52.27,Low Risk,0,27.00712075135027,0,0,0.2736842105263158
84,Bagerhat,Kharif 1,27.5,80.0,Jambura,April,April To May,May To June,723.0,30,25.0,90,70,0.3081769511973575,1.8112869864403789,0.41694419034076313,14.77098688500372,0.2671469327157075,0.3076850950523782,0.2093828623516599,0.0419541526202847,0.0983022327007182,0.1570452342229642,883.0219275597883,5.73,33.040000000000006,3.2150000000000003,28.249999999999996,22.23,49.52,1.23,8.73,Optimal,Loamy,0.2769,0.3438,0.0669,1.3033,Optimal,656.33,42.5,2.48188524590164,5.86,22.73,High Risk,1,28.431973387990638,1,0,8.607142857142858
7,Bagerhat,Kharif 2,27.5,48.75,Gram,August,Sep To Oct,Nov,2.0,35,20.0,65,45,0.3431915358837492,2.4183504530287765,0.5780086386688027,25.24011305318693,0.507816116388428,0.6214849029628107,0.36797252036576,0.1082292282638344,0.2535123825970506,0.213126808643958,517.8162711223541,5.73,33.040000000000006,3.2150000000000003,28.249999999999996,22.23,49.52,1.23,8.73,Optimal,Loamy,0.4677,0.5143,0.0466,1.0992,Optimal,1451.65,0.0,2.063739837398374,7.47,52.27,Low Risk,0,27.00712075135027,0,0,0.2857142857142857
527,Bagerhat,Kharif 1,16.0,67.5,Beans,June,July To Nov,Nov To April,1083.0,22,10.0,75,60,0.3081769511973575,1.8112869864403789,0.41694419034076313,14.77098688500372,0.2671469327157075,0.3076850950523782,0.2093828623516599,0.0419541526202847,0.0983022327007182,0.1570452342229642,883.0219275597883,5.73,33.040000000000006,3.2150000000000003,28.249999999999996,22.23,49.52,1.23,8.73,Optimal,Loamy,0.3629,0.4322,0.0694,1.2394,Optimal,656.33,42.5,2.48188524590164,5.86,22.73,High Risk,1,28.431973387990638,1,0,2.0550284629981026
177321,Bagerhat,Kharif 2,26.0,72.5,Aman,June,July To Oct,Nov To Dec,150905.0,40,12.0,85,60,0.3431915358837492,2.4183504530287765,0.5780086386688027,25.24011305318693,0.507816116388428,0.6214849029628107,0.36797252036576,0.1082292282638344,0.2535123825970506,0.213126808643958,517.8162711223541,5.73,33.040000000000006,3.2150000000000003,28.249999999999996,22.23,49.52,1.23,8.73,Optimal,Loamy,0.4279,0.4782,0.0503,1.1197,Optimal,1451.65,0.0,2.063739837398374,7.47,52.27,Low Risk,0,27.00712075135027,0,0,0.8510272330970386
135,Bagerhat,Rabi,20.0,60.0,Palmyra Palm,September,Oct To Nov,Nov To Feb,3227.0,25,15.0,70,50,0.3116314170521451,2.4183504530287765,0.6314994967167126,12.078042549735049,0.5118091536297626,0.5711876241926808,0.4540554389640537,0.0511123836913264,0.117132185228627,0.0998660991676999,560.4940229941045,5.73,33.040000000000006,3.2150000000000003,28.249999999999996,22.23,49.52,1.23,8.73,Optimal,Loamy,0.3941,0.4599,0.0657,1.1818,Optimal,220.43,0.0,1.4529166666666666,4.33,11.23,Low Risk,0,24.14452499799603,0,0,23.903703703703705
565,Bagerhat,Rabi,20.0,60.0,Pumpkin,September,Oct To Nov,Nov To Feb,1926.0,25,15.0,70,50,0.3116314170521451,2.4183504530287765,0.6314994967167126,12.078042549735049,0.5118091536297626,0.5711876241926808,0.4540554389640537,0.0511123836913264,0.117132185228627,0.0998660991676999,560.4940229941045,5.73,33.040000000000006,3.2150000000000003,28.249999999999996,22.23,49.52,1.23,8.73,Optimal,Loamy,0.3941,0.4599,0.0657,1.1818,Optimal,220.43,0.0,1.4529166666666666,4.33,11.23,Low Risk,0,24.14452499799603,0,0,3.408849557522124
559,Bagerhat,Rabi,20.0,75.0,Lal Shak,September,Oct To Nov,Nov To Feb,848.0,25,15.0,80,70,0.3116314170521451,2.4183504530287765,0.6314994967167126,12.078042549735049,0.5118091536297626,0.5711876241926808,0.4540554389640537,0.0511123836913264,0.117132185228627,0.0998660991676999,560.4940229941045,5.73,33.040000000000006,3.2150000000000003,28.249999999999996,22.23,49.52,1.23,8.73,Optimal,Loamy,0.3941,0.4599,0.0657,1.1818,Optimal,220.43,0.0,1.4529166666666666,4.33,11.23,Low Risk,0,24.14452499799603,0,0,1.516994633273703
611,Bagerhat,Rabi,20.0,80.0,Laushak,September,Oct To Nov,Nov To Feb,696.0,25,15.0,90,70,0.3116314170521451,2.4183504530287765,0.6314994967167126,12.078042549735049,0.5118091536297626,0.5711876241926808,0.4540554389640537,0.0511123836913264,0.117132185228627,0.0998660991676999,560.4940229941045,5.73,33.040000000000006,3.2150000000000003,28.249999999999996,22.23,49.52,1.23,8.73,Optimal,Loamy,0.3941,0.4599,0.0657,1.1818,Optimal,220.43,0.0,1.4529166666666666,4.33,11.23,Low Risk,0,24.14452499799603,0,0,1.1391162029459903
596,Bagerhat,Kharif 2,14.5,82.5,Shalgom,September,Oct To Nov,Nov To Feb,1438.0,24,5.0,95,70,0.3431915358837492,2.4183504530287765,0.5780086386688027,25.24011305318693,0.507816116388428,0.6214849029628107,0.36797252036576,0.1082292282638344,0.2535123825970506,0.213126808643958,517.8162711223541,5.73,33.040000000000006,3.2150000000000003,28.249999999999996,22.23,49.52,1.23,8.73,Optimal,Loamy,0.3941,0.4599,0.0657,1.1818,Optimal,1451.65,0.0,2.063739837398374,7.47,52.27,Low Risk,0,27.00712075135027,0,0,2.412751677852349
3603,Bagerhat,Kharif 1,30.0,75.0,Jute,March,April To Aug,Sep,18269.0,40,20.0,80,70,0.3081769511973575,1.8112869864403789,0.41694419034076313,14.77098688500372,0.2671469327157075,0.3076850950523782,0.2093828623516599,0.0419541526202847,0.0983022327007182,0.1570452342229642,883.0219275597883,5.73,33.040000000000006,3.2150000000000003,28.249999999999996,22.23,49.52,1.23,8.73,Optimal,Loamy,0.3432,0.4073,0.0641,1.2527,Optimal,656.33,42.5,2.48188524590164,5.86,22.73,High Risk,1,28.431973387990638,1,0,5.070496808215376
164,Bagerhat,Rabi,25.0,80.0,Danta Shak,March,April To Aug,Sep,138.0,32,18.0,85,75,0.3116314170521451,2.4183504530287765,0.6314994967167126,12.078042549735049,0.5118091536297626,0.5711876241926808,0.4540554389640537,0.0511123836913264,0.117132185228627,0.0998660991676999,560.4940229941045,5.73,33.040000000000006,3.2150000000000003,28.249999999999996,22.23,49.52,1.23,8.73,Optimal,Loamy,0.3432,0.4073,0.0641,1.2527,Optimal,220.43,0.0,1.4529166666666666,4.33,11.23,Low Risk,0,24.14452499799603,0,0,0.8414634146341463
480,Bagerhat,Rabi,25.0,80.0,Danta,March,April To Aug,Sep,1115.0,32,18.0,85,75,0.3116314170521451,2.4183504530287765,0.6314994967167126,12.078042549735049,0.5118091536297626,0.5711876241926808,0.4540554389640537,0.0511123836913264,0.117132185228627,0.0998660991676999,560.4940229941045,5.73,33.040000000000006,3.2150000000000003,28.249999999999996,22.23,49.52,1.23,8.73,Optimal,Loamy,0.3432,0.4073,0.0641,1.2527,Optimal,220.43,0.0,1.4529166666666666,4.33,11.23,Low Risk,0,24.14452499799603,0,0,2.3229166666666665
232,Bagerhat,Kharif 1,11.5,77.5,Mukhi Kachu,April,May To Sep,Sep To Feb,845.0,15,8.0,90,65,0.3081769511973575,1.8112869864403789,0.41694419034076313,14.77098688500372,0.2671469327157075,0.3076850950523782,0.2093828623516599,0.0419541526202847,0.0983022327007182,0.1570452342229642,883.0219275597883,5.73,33.040000000000006,3.2150000000000003,28.249999999999996,22.23,49.52,1.23,8.73,Optimal,Loamy,0.3693,0.4317,0.0624,1.2007,Optimal,656.33,42.5,2.48188524590164,5.86,22.73,High Risk,1,28.431973387990638,1,0,3.6422413793103448
51,Bagerhat,Kharif 1,27.5,90.0,Kolmi Shak,March,April To Aug,Sep To Oct,27.0,35,20.0,100,80,0.3081769511973575,1.8112869864403789,0.41694419034076313,14.77098688500372,0.2671469327157075,0.3076850950523782,0.2093828623516599,0.0419541526202847,0.0983022327007182,0.1570452342229642,883.0219275597883,5.73,33.040000000000006,3.2150000000000003,28.249999999999996,22.23,49.52,1.23,8.73,Optimal,Loamy,0.3611,0.4227,0.0616,1.2322,Optimal,656.33,42.5,2.48188524590164,5.86,22.73,High Risk,1,28.431973387990638,1,0,0.5294117647058824
176,Bagerhat,Kharif 1,29.0,67.5,Guava,April,April To May,June,1488.0,35,23.0,85,50,0.3081769511973575,1.8112869864403789,0.41694419034076313,14.77098688500372,0.2671469327157075,0.3076850950523782,0.2093828623516599,0.0419541526202847,0.0983022327007182,0.1570452342229642,883.0219275597883,5.73,33.040000000000006,3.2150000000000003,28.249999999999996,22.23,49.52,1.23,8.73,Optimal,Loamy,0.3557,0.423,0.0673,1.2326,Optimal,656.33,42.5,2.48188524590164,5.86,22.73,High Risk,1,28.431973387990638,1,0,8.454545454545455
373,Bandarban,Rabi,20.5,60.0,Maize 2,December,Jan To March,April,545.0,27,14.0,70,50,0.4048193056632299,2.4183504530287765,0.6936514603977812,8.551960118938759,0.6953705680427207,0.7680437191871492,0.5676824803630925,0.0938410058788785,0.2003612388240566,0.1349510752849599,451.41043691874046,5.51,20.44,2.2,29.299999999999997,36.52,34.18,1.22,9.29,Optimal,Loamy,0.1643,0.2276,0.0633,1.4185,Moderate,81.51,0.0,0.314,1.03,4.3,Low Risk,0,25.99882456258348,0,0,1.4611260053619304
15427,Bandarban,Rabi,26.0,72.5,Boro,November,Dec To March,April,24116.0,40,12.0,85,60,0.4048193056632299,2.4183504530287765,0.6936514603977812,8.551960118938759,0.6953705680427207,0.7680437191871492,0.5676824803630925,0.0938410058788785,0.2003612388240566,0.1349510752849599,451.41043691874046,5.51,20.44,2.2,29.299999999999997,36.52,34.18,1.22,9.29,Optimal,Loamy,0.1828,0.242,0.0591,1.3712,Moderate,81.51,0.0,0.314,1.03,4.3,Low Risk,0,25.99882456258348,0,0,1.5632332922797691
382,Bandarban,Rabi,20.5,80.0,Sweet Potato,November,Dec To March,April,1450.0,24,17.0,90,70,0.4048193056632299,2.4183504530287765,0.6936514603977812,8.551960118938759,0.6953705680427207,0.7680437191871492,0.5676824803630925,0.0938410058788785,0.2003612388240566,0.1349510752849599,451.41043691874046,5.51,20.44,2.2,29.299999999999997,36.52,34.18,1.22,9.29,Optimal,Loamy,0.1828,0.242,0.0591,1.3712,Moderate,81.51,0.0,0.314,1.03,4.3,Low Risk,0,25.99882456258348,0,0,3.7958115183246073
2839,Bandarban,Kharif 1,31.5,70.0,Mango,April,April To May,April To June,3737.0,36,27.0,90,50,0.5058611099239839,2.4183504530287765,0.5829153757356073,15.42504534806945,0.405891616684955,0.5380354289240772,0.2612788417491431,0.1149608665731516,0.276756587174934,0.2832304532724113,871.774566824814,5.51,20.44,2.2,29.299999999999997,36.52,34.18,1.22,9.29,Optimal,Loamy,0.2377,0.2573,0.0196,1.1475,Optimal,1122.24,24.0,0.1083606557377049,0.93,42.6,High Risk,0,30.063547271688662,0,0,1.3163085593518844
300,Bandarban,Kharif 1,34.5,82.5,Jack Fruit,April,April To May,April To June,3759.0,47,22.0,95,70,0.5058611099239839,2.4183504530287765,0.5829153757356073,15.42504534806945,0.405891616684955,0.5380354289240772,0.2612788417491431,0.1149608665731516,0.276756587174934,0.2832304532724113,871.774566824814,5.51,20.44,2.2,29.299999999999997,36.52,34.18,1.22,9.29,Optimal,Loamy,0.2377,0.2573,0.0196,1.1475,Optimal,1122.24,24.0,0.1083606557377049,0.93,42.6,High Risk,0,30.063547271688662,0,0,12.53
100,Bandarban,Kharif 1,30.0,80.0,Ripe Papaya,April,April To May,April To May,2180.0,35,25.0,90,70,0.5058611099239839,2.4183504530287765,0.5829153757356073,15.42504534806945,0.405891616684955,0.5380354289240772,0.2612788417491431,0.1149608665731516,0.276756587174934,0.2832304532724113,871.774566824814,5.51,20.44,2.2,29.299999999999997,36.52,34.18,1.22,9.29,Optimal,Loamy,0.1882,0.2145,0.0262,1.2134,Moderate,1122.24,24.0,0.1083606557377049,0.93,42.6,High Risk,0,30.063547271688662,0,0,21.8
30323,Bandarban,Kharif 1,26.0,72.5,Aus,March,April To July,Aug,24465.0,40,12.0,85,60,0.5058611099239839,2.4183504530287765,0.5829153757356073,15.42504534806945,0.405891616684955,0.5380354289240772,0.2612788417491431,0.1149608665731516,0.276756587174934,0.2832304532724113,871.774566824814,5.51,20.44,2.2,29.299999999999997,36.52,34.18,1.22,9.29,Optimal,Loamy,0.2539,0.2826,0.0286,1.2105,Optimal,1122.24,24.0,0.1083606557377049,0.93,42.6,High Risk,0,30.063547271688662,0,0,0.806813310028691
334,Bandarban,Rabi,25.5,87.5,Karala,February,March To July,Aug To Sep,539.0,27,24.0,90,85,0.4048193056632299,2.4183504530287765,0.6936514603977812,8.551960118938759,0.6953705680427207,0.7680437191871492,0.5676824803630925,0.0938410058788785,0.2003612388240566,0.1349510752849599,451.41043691874046,5.51,20.44,2.2,29.299999999999997,36.52,34.18,1.22,9.29,Optimal,Loamy,0.2577,0.2891,0.0314,1.2107,Optimal,81.51,0.0,0.314,1.03,4.3,Low Risk,0,25.99882456258348,0,0,1.6137724550898203
217,Bandarban,Kharif 2,29.0,65.0,Sugarcane,October,Nov To Aug,Aug To Sep,902.0,38,20.0,85,45,0.5058611099239839,2.4183504530287765,0.6936514603977812,25.35450248763489,0.5951087578377505,0.7636090237183978,0.3862715233777672,0.1874955775464185,0.3773375003406305,0.3150610288910199,481.8611171127872,5.51,20.44,2.2,29.299999999999997,36.52,34.18,1.22,9.29,Optimal,Loamy,0.2588,0.2935,0.0346,1.1978,Optimal,1354.97,0.0,0.0721951219512195,0.51,52.01,Low Risk,0,27.592539275189324,0,0,4.15668202764977
128,Bandarban,Kharif 1,25.0,70.0,Amra,June,June To August,August To September,167.0,30,20.0,80,60,0.5058611099239839,2.4183504530287765,0.5829153757356073,15.42504534806945,0.405891616684955,0.5380354289240772,0.2612788417491431,0.1149608665731516,0.276756587174934,0.2832304532724113,871.774566824814,5.51,20.44,2.2,29.299999999999997,36.52,34.18,1.22,9.29,Optimal,Loamy,0.3518,0.3635,0.0116,1.0301,Optimal,1122.24,24.0,0.1083606557377049,0.93,42.6,High Risk,0,30.063547271688662,0,0,1.3046875
276,Bandarban,Kharif 1,25.0,70.0,Green Papaya,June,June To August,August To September,1633.0,30,20.0,80,60,0.5058611099239839,2.4183504530287765,0.5829153757356073,15.42504534806945,0.405891616684955,0.5380354289240772,0.2612788417491431,0.1149608665731516,0.276756587174934,0.2832304532724113,871.774566824814,5.51,20.44,2.2,29.299999999999997,36.52,34.18,1.22,9.29,Optimal,Loamy,0.3518,0.3635,0.0116,1.0301,Optimal,1122.24,24.0,0.1083606557377049,0.93,42.6,High Risk,0,30.063547271688662,0,0,5.916666666666667
1022,Bandarban,Kharif 1,27.5,85.0,Malta,June,June To August,August To September,331.0,35,20.0,90,80,0.5058611099239839,2.4183504530287765,0.5829153757356073,15.42504534806945,0.405891616684955,0.5380354289240772,0.2612788417491431,0.1149608665731516,0.276756587174934,0.2832304532724113,871.774566824814,5.51,20.44,2.2,29.299999999999997,36.52,34.18,1.22,9.29,Optimal,Loamy,0.3518,0.3635,0.0116,1.0301,Optimal,1122.24,24.0,0.1083606557377049,0.93,42.6,High Risk,0,30.063547271688662,0,0,0.3238747553816047
83,Bandarban,Kharif 1,25.0,70.0,Wood Apple,May,June To August,August To September,167.0,30,20.0,80,60,0.5058611099239839,2.4183504530287765,0.5829153757356073,15.42504534806945,0.405891616684955,0.5380354289240772,0.2612788417491431,0.1149608665731516,0.276756587174934,0.2832304532724113,871.774566824814,5.51,20.44,2.2,29.299999999999997,36.52,34.18,1.22,9.29,Optimal,Loamy,0.3316,0.3397,0.0081,1.0185,Optimal,1122.24,24.0,0.1083606557377049,0.93,42.6,High Risk,0,30.063547271688662,0,0,2.0120481927710845
134,Bandarban,Kharif 1,25.0,70.0,Green Coconut,May,June To August,August To September,819.0,30,20.0,80,60,0.5058611099239839,2.4183504530287765,0.5829153757356073,15.42504534806945,0.405891616684955,0.5380354289240772,0.2612788417491431,0.1149608665731516,0.276756587174934,0.2832304532724113,871.774566824814,5.51,20.44,2.2,29.299999999999997,36.52,34.18,1.22,9.29,Optimal,Loamy,0.3316,0.3397,0.0081,1.0185,Optimal,1122.24,24.0,0.1083606557377049,0.93,42.6,High Risk,0,30.063547271688662,0,0,6.111940298507463
394,Bandarban,Kharif 2,23.5,61.0,Oal Kachu,September,Oct To Dec,Dec To Feb,764.0,32,15.0,70,52,0.5058611099239839,2.4183504530287765,0.6936514603977812,25.35450248763489,0.5951087578377505,0.7636090237183978,0.3862715233777672,0.1874955775464185,0.3773375003406305,0.3150610288910199,481.8611171127872,5.51,20.44,2.2,29.299999999999997,36.52,34.18,1.22,9.29,Optimal,Loamy,0.2638,0.3044,0.0406,1.1852,Optimal,1354.97,0.0,0.0721951219512195,0.51,52.01,Low Risk,0,27.592539275189324,0,0,1.9390862944162437
318,Bandarban,Kharif 2,25.0,72.5,Barbati,September,Oct To Dec,December To April,414.0,30,20.0,85,60,0.5058611099239839,2.4183504530287765,0.6936514603977812,25.35450248763489,0.5951087578377505,0.7636090237183978,0.3862715233777672,0.1874955775464185,0.3773375003406305,0.3150610288910199,481.8611171127872,5.51,20.44,2.2,29.299999999999997,36.52,34.18,1.22,9.29,Optimal,Loamy,0.2276,0.2762,0.0486,1.2894,Optimal,1354.97,0.0,0.0721951219512195,0.51,52.01,Low Risk,0,27.592539275189324,0,0,1.3018867924528301
119,Bandarban,Kharif 2,21.0,70.0,Palong Shak,August,Sep To Jan,Feb,172.0,30,12.0,75,65,0.5058611099239839,2.4183504530287765,0.6936514603977812,25.35450248763489,0.5951087578377505,0.7636090237183978,0.3862715233777672,0.1874955775464185,0.3773375003406305,0.3150610288910199,481.8611171127872,5.51,20.44,2.2,29.299999999999997,36.52,34.18,1.22,9.29,Optimal,Loamy,0.2769,0.3134,0.0366,1.1632,Optimal,1354.97,0.0,0.0721951219512195,0.51,52.01,Low Risk,0,27.592539275189324,0,0,1.4453781512605042
192,Bandarban,Kharif 2,21.0,70.0,Puishak,August,Sep To Jan,Feb,321.0,30,12.0,75,65,0.5058611099239839,2.4183504530287765,0.6936514603977812,25.35450248763489,0.5951087578377505,0.7636090237183978,0.3862715233777672,0.1874955775464185,0.3773375003406305,0.3150610288910199,481.8611171127872,5.51,20.44,2.2,29.299999999999997,36.52,34.18,1.22,9.29,Optimal,Loamy,0.2769,0.3134,0.0366,1.1632,Optimal,1354.97,0.0,0.0721951219512195,0.51,52.01,Low Risk,0,27.592539275189324,0,0,1.671875
520,Bandarban,Rabi,31.0,48.75,Sesame,November,Dec To Jan,Feb,159.0,35,27.0,65,45,0.4048193056632299,2.4183504530287765,0.6936514603977812,8.551960118938759,0.6953705680427207,0.7680437191871492,0.5676824803630925,0.0938410058788785,0.2003612388240566,0.1349510752849599,451.41043691874046,5.51,20.44,2.2,29.299999999999997,36.52,34.18,1.22,9.29,Optimal,Loamy,0.2146,0.2671,0.0525,1.2557,Optimal,81.51,0.0,0.314,1.03,4.3,Low Risk,0,25.99882456258348,0,0,0.3057692307692308
72,Bandarban,Kharif 2,25.0,67.5,Garlic,October,Nov To Jan,Feb,137.0,30,20.0,70,65,0.5058611099239839,2.4183504530287765,0.6936514603977812,25.35450248763489,0.5951087578377505,0.7636090237183978,0.3862715233777672,0.1874955775464185,0.3773375003406305,0.3150610288910199,481.8611171127872,5.51,20.44,2.2,29.299999999999997,36.52,34.18,1.22,9.29,Optimal,Loamy,0.2419,0.288,0.046,1.2155,Optimal,1354.97,0.0,0.0721951219512195,0.51,52.01,Low Risk,0,27.592539275189324,0,0,1.9027777777777777
278,Bandarban,Kharif 2,19.0,77.5,Cauliflower,September,Nov To Jan,Feb,782.0,30,8.0,85,70,0.5058611099239839,2.4183504530287765,0.6936514603977812,25.35450248763489,0.5951087578377505,0.7636090237183978,0.3862715233777672,0.1874955775464185,0.3773375003406305,0.3150610288910199,481.8611171127872,5.51,20.44,2.2,29.299999999999997,36.52,34.18,1.22,9.29,Optimal,Loamy,0.2463,0.291,0.0447,1.2113,Optimal,1354.97,0.0,0.0721951219512195,0.51,52.01,Low Risk,0,27.592539275189324,0,0,2.8129496402877696
235,Bandarban,Kharif 2,17.0,75.0,Cabbage,September,Oct To Jan,Feb,679.0,24,10.0,90,60,0.5058611099239839,2.4183504530287765,0.6936514603977812,25.35450248763489,0.5951087578377505,0.7636090237183978,0.3862715233777672,0.1874955775464185,0.3773375003406305,0.3150610288910199,481.8611171127872,5.51,20.44,2.2,29.299999999999997,36.52,34.18,1.22,9.29,Optimal,Loamy,0.2638,0.3044,0.0406,1.1852,Optimal,1354.97,0.0,0.0721951219512195,0.51,52.01,Low Risk,0,27.592539275189324,0,0,2.8893617021276596
