Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,Rainfall,Temp_Mean,Temp_Max,Temp_Min,Heat_Stress_Days,Wind_Mean,Wind_Max,Wind_Min,Year,Temp_Range,Wind_Range,Rain_Temp_Ratio,Extreme_Heat_Risk,Is_Extreme_Heat
50,5.26,Chandpur,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,263,30,20.0,60,80,897.09,28.29688524590164,38.75,16.37,34,2.7896721311475408,6.68,0.12,2022,22.38,6.56,31.7,High Risk,1
71,2.183098592,Chapai Nawabganj,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,155,30,20.0,60,80,342.22,30.54688524590164,43.86,15.18,96,2.443032786885246,6.23,0.03,2022,28.68,6.2,11.2,High Risk,1
95,4.810526316,Chattogram,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,457,30,20.0,60,80,1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,0.12,2022,21.56,6.33,43.63,Moderate Risk,0
77,4.701298701,Chuadanga,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,362,30,20.0,60,80,392.57,29.830081967213115,44.7,14.82,79,2.6054918032786887,6.9,0.06,2022,29.88,6.84,13.16,High Risk,1
142,2.605633803,Coxsbazar,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,370,30,20.0,60,80,1987.35,27.71319672131148,31.21,19.08,0,3.1152459016393443,6.25,0.16,2022,12.13,6.09,71.71,Low Risk,0
330,1.081818182,Cumilla,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,357,30,20.0,60,80,1026.98,27.60254098360656,38.63,14.34,31,2.4385245901639343,6.32,0.11,2022,24.29,6.21,37.2,High Risk,1
31,7.580645161,Dhaka,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,235,30,20.0,60,80,1043.06,28.513934426229508,40.93,15.5,46,2.537540983606557,6.3,0.09,2022,25.43,6.21,36.58,High Risk,1
47,12.10638298,Dinajpur,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,569,30,20.0,60,80,907.84,28.486147540983605,40.66,13.08,52,2.130573770491804,6.43,0.08,2022,27.58,6.35,31.87,High Risk,1
479,1.350730689,Faridpur,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,647,30,20.0,60,80,736.76,28.934262295081968,41.82,16.16,51,2.5120491803278693,6.07,0.04,2022,25.66,6.03,25.46,High Risk,1
28,1.964285714,Feni,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,55,30,20.0,60,80,1134.36,27.39,36.32,14.02,10,2.403688524590164,6.22,0.12,2022,22.3,6.1,41.41,Moderate Risk,0
11,13.54545455,Gaibandha,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,149,30,20.0,60,80,1278.22,28.15696721311476,38.88,14.97,37,2.281475409836065,6.66,0.04,2022,23.91,6.62,45.39,High Risk,1
40,5.9,Gazipur,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,236,30,20.0,60,80,1043.06,28.513934426229508,40.93,15.5,46,2.537540983606557,6.3,0.09,2022,25.43,6.21,36.58,High Risk,1
52,11.36538462,Gopalganj,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,591,30,20.0,60,80,668.3100000000001,28.977213114754097,42.19,15.6,56,2.5653278688524592,6.27,0.08,2022,26.59,6.19,23.06,High Risk,1
141,3.780141844,Habiganj,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,533,30,20.0,60,80,2073.38,27.73745901639344,37.77,14.75,26,2.1707377049180328,6.14,0.09,2022,23.02,6.05,74.75,High Risk,0
86,4.069767442,Jamalpur,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,350,30,20.0,60,80,1278.22,28.15696721311476,38.88,14.97,37,2.281475409836065,6.66,0.04,2022,23.91,6.62,45.39,High Risk,1
204,5.980392157,Jashore,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,1220,30,20.0,60,80,485.51,29.431475409836064,43.88,15.04,64,2.535,6.63,0.04,2022,28.84,6.59,16.5,High Risk,1
742,6.132075472,Jhallokati,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,4550,30,20.0,60,80,656.33,28.878196721311475,41.26,16.01,54,2.48188524590164,5.86,0.04,2022,25.25,5.82,22.73,High Risk,1
97,14.50515464,Jhenaidah,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,1407,30,20.0,60,80,558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,0.08,2022,28.14,6.28,19.09,High Risk,1
31,9.774193548,Joypurhat,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,303,30,20.0,60,80,596.69,29.1905737704918,42.27,13.63,68,2.2068032786885245,6.02,0.07,2022,28.64,5.95,20.44,High Risk,1
129,2.062015504,Khagrachari,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,266,30,20.0,60,80,1145.52,26.892377049180325,38.65,12.79,22,0.2070491803278688,0.99,0.01,2022,25.86,0.98,42.59,High Risk,1
592,1.491554054,Khulna,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,883,30,20.0,60,80,485.51,29.431475409836064,43.88,15.04,64,2.535,6.63,0.04,2022,28.84,6.59,16.5,High Risk,1
60,9.45,Kishoreganj,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,567,30,20.0,60,80,1512.93,28.173934426229508,39.96,15.25,45,2.217295081967213,6.17,0.05,2022,24.71,6.12,53.7,High Risk,1
24,6.958333333,Kurigram,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,167,30,20.0,60,80,1572.26,27.49467213114754,37.59,13.55,17,2.044918032786885,6.81,0.04,2022,24.04,6.77,57.18,High Risk,0
63,9.238095238,Kushtia,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,582,30,20.0,60,80,638.57,29.175901639344264,42.43,15.23,53,2.4836065573770494,6.75,0.12,2022,27.2,6.63,21.89,High Risk,1
13,27.69230769,Lakshmipur,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,360,30,20.0,60,80,897.09,28.29688524590164,38.75,16.37,34,2.7896721311475408,6.68,0.12,2022,22.38,6.56,31.7,High Risk,1
6,1.5,Lalmonirhat,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,9,30,20.0,60,80,1572.26,27.49467213114754,37.59,13.55,17,2.044918032786885,6.81,0.04,2022,24.04,6.77,57.18,High Risk,0
33,21.18181818,Madaripur,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,699,30,20.0,60,80,668.3100000000001,28.977213114754097,42.19,15.6,56,2.5653278688524592,6.27,0.08,2022,26.59,6.19,23.06,High Risk,1
96,10.33333333,Magura,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,992,30,20.0,60,80,558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,0.08,2022,28.14,6.28,19.09,High Risk,1
18,4.111111111,Manikganj,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,74,30,20.0,60,80,841.36,28.802213114754096,41.68,15.46,49,2.4510655737704914,6.49,0.11,2022,26.22,6.38,29.21,High Risk,1
101,1.851485149,Meherpur,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,187,30,20.0,60,80,424.36,29.86918032786885,43.6,15.07,77,2.4805737704918034,6.96,0.16,2022,28.53,6.8,14.21,High Risk,1
86,8.976744186,Moulvibazar,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,772,30,20.0,60,80,2078.94,27.40467213114754,36.89,13.58,15,1.5492622950819672,4.69,0.09,2022,23.31,4.6,75.86,Moderate Risk,0
15,9.133333333,Munshiganj,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,137,30,20.0,60,80,896.28,28.457131147540984,40.07,15.89,41,2.7607377049180326,6.78,0.13,2022,24.18,6.65,31.49,High Risk,1
407,1.680589681,Mymensingh,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,684,30,20.0,60,80,1997.22,27.314098360655738,37.3,15.39,15,1.924918032786885,6.08,0.13,2022,21.91,5.95,73.12,Moderate Risk,0
62,5.548387097,Naogaon,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,344,30,20.0,60,80,596.69,29.1905737704918,42.27,13.63,68,2.2068032786885245,6.02,0.07,2022,28.64,5.95,20.44,High Risk,1
218,6.119266055,Narail,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,1334,30,20.0,60,80,1997.22,27.314098360655738,37.3,15.39,15,1.924918032786885,6.08,0.13,2022,21.91,5.95,73.12,Moderate Risk,0
8,17.125,Narayanganj,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,137,30,20.0,60,80,896.28,28.457131147540984,40.07,15.89,41,2.7607377049180326,6.78,0.13,2022,24.18,6.65,31.49,High Risk,1
28,7.857142857,Narsingdi,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,220,30,20.0,60,80,1043.06,28.513934426229508,40.93,15.5,46,2.537540983606557,6.3,0.09,2022,25.43,6.21,36.58,High Risk,1
270,3.074074074,Natore,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,830,30,20.0,60,80,471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,0.09,2022,28.28,6.65,15.87,High Risk,1
64,5.109375,Netrokona,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,327,30,20.0,60,80,1997.22,27.314098360655738,37.3,15.39,15,1.924918032786885,6.08,0.13,2022,21.91,5.95,73.12,Moderate Risk,0
5,20.8,Nilphamari,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,104,30,20.0,60,80,1334.64,27.74262295081968,38.63,13.13,28,1.8755737704918032,7.13,0.01,2022,25.5,7.12,48.11,High Risk,1
79,7.417721519,Noakhali,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,586,30,20.0,60,80,1243.4,28.06844262295082,32.74,18.65,0,4.176393442622951,8.21,0.16,2022,14.09,8.05,44.3,Low Risk,0
81,3,Pabna,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,243,30,20.0,60,80,638.57,29.175901639344264,42.43,15.23,53,2.4836065573770494,6.75,0.12,2022,27.2,6.63,21.89,High Risk,1
19,6.315789474,Panchagar,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,120,30,20.0,60,80,1568.31,27.17926229508197,37.17,14.66,17,1.619344262295082,6.43,0.04,2022,22.51,6.39,57.7,High Risk,0
400,1.2325,Patuakhali,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,493,30,20.0,60,80,1663.21,28.106803278688528,33.74,19.66,0,3.684180327868853,7.13,0.09,2022,14.08,7.04,59.17,Low Risk,0
394,11.64720812,Pirojpur,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,4589,30,20.0,60,80,656.33,28.878196721311475,41.26,16.01,54,2.48188524590164,5.86,0.04,2022,25.25,5.82,22.73,High Risk,1
233,2.30472103,Rajbari,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,537,30,20.0,60,80,558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,0.08,2022,28.14,6.28,19.09,High Risk,1
183,2.912568306,Rajshahi,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,533,30,20.0,60,80,471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,0.09,2022,28.28,6.65,15.87,High Risk,1
128,1.7265625,Rangamati,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,221,30,20.0,60,80,1205.62,27.631311475409834,36.72,15.16,4,2.856229508196721,6.45,0.12,2022,21.56,6.33,43.63,Moderate Risk,0
12,10,Rangpur,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,120,30,20.0,60,80,1198.2,28.210163934426227,38.3,13.81,31,2.29344262295082,5.95,0.08,2022,24.49,5.87,42.47,High Risk,1
391,2.749360614,Satkhira,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,1075,30,20.0,60,80,441.07,29.42827868852459,42.85,15.91,64,2.1515573770491803,5.36,0.14,2022,26.94,5.22,14.99,High Risk,1
84,4.047619048,Shariatpur,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,340,30,20.0,60,80,897.09,28.29688524590164,38.75,16.37,34,2.7896721311475408,6.68,0.12,2022,22.38,6.56,31.7,High Risk,1
58,5.25862069,Sherpur,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,305,30,20.0,60,80,1278.22,28.15696721311476,38.88,14.97,37,2.281475409836065,6.66,0.04,2022,23.91,6.62,45.39,High Risk,1
23,12.13043478,Sirajganj,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,279,30,20.0,60,80,1038.79,28.663278688524592,41.07,15.07,48,2.3401639344262297,6.82,0.09,2022,26.0,6.73,36.24,High Risk,1
41,0.756097561,Sunamganj,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,31,30,20.0,60,80,3216.48,26.80155737704918,36.2,14.8,5,1.693032786885246,6.12,0.11,2022,21.4,6.01,120.01,Moderate Risk,0
66,2.121212121,Sylhet,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,140,30,20.0,60,80,2078.94,27.40467213114754,36.89,13.58,15,1.5492622950819672,4.69,0.09,2022,23.31,4.6,75.86,Moderate Risk,0
518,0.9691119691,Tangail,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,502,30,20.0,60,80,1038.79,28.663278688524592,41.07,15.07,48,2.3401639344262297,6.82,0.09,2022,26.0,6.73,36.24,High Risk,1
16,6.75,Thakurgaon,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,108,30,20.0,60,80,1043.06,28.513934426229508,40.93,15.5,46,2.537540983606557,6.3,0.09,2022,25.43,6.21,36.58,High Risk,1
0,#DIV/0!,Bagerhat,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,1451.65,27.76869918699187,33.57,18.56,0,2.063739837398374,7.47,0.04,2022,15.01,7.43,52.27,Low Risk,0
64,0.265625,Bandarban,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,17,30,26.0,20,50,1354.97,26.04878048780488,32.68,17.05,0,0.0721951219512195,0.51,0.0,2022,15.63,0.51,52.01,Low Risk,0
0,#DIV/0!,Barguna,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,1785.97,28.12731707317073,32.51,20.84,0,2.483414634146341,7.86,0.08,2022,11.67,7.78,63.49,Low Risk,0
0,#DIV/0!,Barishal,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,1601.92,27.991219512195123,32.47,19.53,0,2.7213008130081304,8.09,0.1,2022,12.94,7.99,57.23,Low Risk,0
0,#DIV/0!,Bhola,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,2272.77,28.43642276422764,31.57,21.83,0,3.5834959349593496,10.3,0.13,2022,9.74,10.17,79.92,Low Risk,0
6,0.3333333333,Bogura,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,2,30,26.0,20,50,913.65,27.936585365853656,34.8,18.46,0,2.2352032520325205,7.91,0.03,2022,16.34,7.88,32.7,Low Risk,0
0,#DIV/0!,Brahmanbaria,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,1124.16,27.68121951219512,33.87,18.72,0,1.6234146341463416,5.66,0.08,2022,15.15,5.58,40.61,Low Risk,0
0,#DIV/0!,Chandpur,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,1311.38,27.853658536585368,32.95,19.15,0,2.389512195121952,7.82,0.03,2022,13.8,7.79,47.08,Low Risk,0
50,0.38,Chapai Nawabganj,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,19,30,26.0,20,50,667.02,28.46113821138212,37.9,17.77,17,2.312439024390244,8.68,0.04,2022,20.13,8.64,23.44,High Risk,0
35,0.6571428571,Chattogram,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,23,30,26.0,20,50,1450.75,28.04821138211382,34.55,19.76,0,2.3628455284552845,11.27,0.03,2022,14.79,11.24,51.72,Low Risk,0
24,0.25,Chuadanga,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,6,30,26.0,20,50,774.47,27.95178861788618,35.82,17.95,3,2.198455284552846,7.92,0.06,2022,17.87,7.86,27.71,Moderate Risk,0
2,2,Coxsbazar,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,4,30,26.0,20,50,2423.67,28.44813008130081,31.15,24.88,0,3.3356910569105693,12.16,0.07,2022,6.27,12.09,85.19,Low Risk,0
2,0,Cumilla,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,1132.38,27.485040650406503,33.75,17.91,0,1.6701626016260165,5.92,0.03,2022,15.84,5.89,41.2,Low Risk,0
0,#DIV/0!,Dhaka,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,1137.55,27.810325203252034,33.68,18.24,0,1.992032520325204,7.4,0.04,2022,15.44,7.36,40.9,Low Risk,0
15,0.2666666667,Dinajpur,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,4,30,26.0,20,50,881.89,27.738943089430894,34.58,17.61,0,1.9403252032520324,7.11,0.05,2022,16.97,7.06,31.79,Low Risk,0
5,0.4,Faridpur,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,2,30,26.0,20,50,1135.85,27.829837398373986,33.44,19.14,0,2.1730081300813007,8.05,0.09,2022,14.3,7.96,40.81,Low Risk,0
11,0.1818181818,Feni,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,2,30,26.0,20,50,1338.61,27.65430894308944,33.89,17.96,0,1.9202439024390243,7.3,0.09,2022,15.93,7.21,48.4,Low Risk,0
49,0.5918367347,Gaibandha,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,29,30,26.0,20,50,1091.34,27.750406504065044,34.86,18.48,0,1.954471544715448,6.82,0.07,2022,16.38,6.75,39.33,Low Risk,0
2,0,Gazipur,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,1137.55,27.810325203252034,33.68,18.24,0,1.992032520325204,7.4,0.04,2022,15.44,7.36,40.9,Low Risk,0
0,#DIV/0!,Gopalganj,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,1238.15,27.71390243902439,33.63,18.56,0,2.1439024390243904,7.37,0.03,2022,15.07,7.34,44.67,Low Risk,0
0,#DIV/0!,Habiganj,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,1599.93,27.86235772357724,34.27,17.78,0,1.6316260162601626,5.52,0.05,2022,16.49,5.47,57.42,Low Risk,0
8,0.25,Jamalpur,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,2,30,26.0,20,50,1091.34,27.750406504065044,34.86,18.48,0,1.954471544715448,6.82,0.07,2022,16.38,6.75,39.33,Low Risk,0
12,0.3333333333,Jashore,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,4,30,26.0,20,50,1080.92,27.73634146341464,34.2,18.34,0,2.0617073170731706,7.47,0.15,2022,15.86,7.32,38.97,Low Risk,0
0,#DIV/0!,Jhallokati,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,1451.65,27.76869918699187,33.57,18.56,0,2.063739837398374,7.47,0.04,2022,15.01,7.43,52.27,Low Risk,0
0,#DIV/0!,Jhenaidah,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,996.2,27.804227642276423,34.21,18.74,0,2.1582926829268296,7.83,0.11,2022,15.47,7.72,35.83,Low Risk,0
20,0.4,Joypurhat,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,8,30,26.0,20,50,783.3,27.9830081300813,35.83,17.28,4,2.051056910569106,7.97,0.07,2022,18.55,7.9,27.99,Moderate Risk,0
29,0.3103448276,Khagrachari,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,9,30,26.0,20,50,1337.03,27.63536585365853,38.46,18.2,10,0.0971544715447154,0.86,0.0,2022,20.26,0.86,48.38,Moderate Risk,1
0,#DIV/0!,Khulna,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,1080.92,27.73634146341464,34.2,18.34,0,2.0617073170731706,7.47,0.15,2022,15.86,7.32,38.97,Low Risk,0
0,#DIV/0!,Kishoreganj,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,1317.39,27.771138211382112,34.22,17.91,0,1.7357723577235773,6.32,0.1,2022,16.31,6.22,47.44,Low Risk,0
61,0.2950819672,Kurigram,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,18,30,26.0,20,50,993.02,27.780162601626017,34.92,17.93,0,1.8404878048780489,5.77,0.08,2022,16.99,5.69,35.74,Low Risk,0
91,0.4725274725,Kushtia,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,43,30,26.0,20,50,984.86,27.91,34.38,19.25,0,2.2982113821138213,8.54,0.08,2022,15.13,8.46,35.29,Low Risk,0
14,0.1428571429,Lakshmipur,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,2,30,26.0,20,50,1311.38,27.853658536585368,32.95,19.15,0,2.389512195121952,7.82,0.03,2022,13.8,7.79,47.08,Low Risk,0
7,0.1428571429,Lalmonirhat,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,1,30,26.0,20,50,993.02,27.780162601626017,34.92,17.93,0,1.8404878048780489,5.77,0.08,2022,16.99,5.69,35.74,Low Risk,0
0,#DIV/0!,Madaripur,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,1238.15,27.71390243902439,33.63,18.56,0,2.1439024390243904,7.37,0.03,2022,15.07,7.34,44.67,Low Risk,0
11,0.2727272727,Magura,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,3,30,26.0,20,50,996.2,27.804227642276423,34.21,18.74,0,2.1582926829268296,7.83,0.11,2022,15.47,7.72,35.83,Low Risk,0
0,#DIV/0!,Manikganj,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,1117.67,27.83479674796748,33.61,18.75,0,2.1726016260162604,8.25,0.04,2022,14.86,8.21,40.15,Low Risk,0
16,0.375,Meherpur,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,6,30,26.0,20,50,762.83,28.1239837398374,36.28,18.19,9,2.270813008130081,8.43,0.04,2022,18.09,8.39,27.12,Moderate Risk,0
26,0.2692307692,Moulvibazar,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,7,30,26.0,20,50,1626.4,27.889105691056912,35.28,17.48,2,1.23,5.03,0.02,2022,17.8,5.01,58.31,Moderate Risk,0
12,0.25,Munshiganj,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,3,30,26.0,20,50,1147.69,27.867154471544715,33.03,18.76,0,2.1950406504065043,7.91,0.03,2022,14.27,7.88,41.18,Low Risk,0
0,#DIV/0!,Mymensingh,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,1391.11,27.50455284552845,34.86,18.34,0,1.5408130081300817,5.49,0.03,2022,16.52,5.46,50.58,Low Risk,0
132,0.4166666667,Naogaon,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,55,30,26.0,20,50,783.3,27.9830081300813,35.83,17.28,4,2.051056910569106,7.97,0.07,2022,18.55,7.9,27.99,Moderate Risk,0
0,#DIV/0!,Narail,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,1391.11,27.50455284552845,34.86,18.34,0,1.5408130081300817,5.49,0.03,2022,16.52,5.46,50.58,Low Risk,0
0,#DIV/0!,Narayanganj,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,1147.69,27.867154471544715,33.03,18.76,0,2.1950406504065043,7.91,0.03,2022,14.27,7.88,41.18,Low Risk,0
0,#DIV/0!,Narsingdi,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,1137.55,27.810325203252034,33.68,18.24,0,1.992032520325204,7.4,0.04,2022,15.44,7.36,40.9,Low Risk,0
15,0.2,Natore,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,3,30,26.0,20,50,772.89,28.147723577235773,36.56,17.79,8,2.2247154471544714,8.45,0.03,2022,18.77,8.42,27.46,Moderate Risk,0
8,0.375,Netrokona,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,3,30,26.0,20,50,1391.11,27.50455284552845,34.86,18.34,0,1.5408130081300817,5.49,0.03,2022,16.52,5.46,50.58,Low Risk,0
0,#DIV/0!,Nilphamari,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,1114.52,27.576422764227644,34.74,17.2,0,1.7053658536585363,6.02,0.02,2022,17.54,6.0,40.41,Low Risk,0
40,0.25,Noakhali,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,10,30,26.0,20,50,1533.16,28.594471544715446,32.77,21.78,0,3.784227642276423,12.92,0.05,2022,10.99,12.87,53.62,Low Risk,0
7,0.7142857143,Pabna,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,5,30,26.0,20,50,984.86,27.91,34.38,19.25,0,2.2982113821138213,8.54,0.08,2022,15.13,8.46,35.29,Low Risk,0
0,#DIV/0!,Panchagar,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,1342.09,27.18967479674797,33.52,17.55,0,1.518130081300813,4.56,0.03,2022,15.97,4.53,49.36,Low Risk,0
0,#DIV/0!,Patuakhali,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,2272.77,28.43642276422764,31.57,21.83,0,3.5834959349593496,10.3,0.13,2022,9.74,10.17,79.92,Low Risk,0
0,#DIV/0!,Pirojpur,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,1451.65,27.76869918699187,33.57,18.56,0,2.063739837398374,7.47,0.04,2022,15.01,7.43,52.27,Low Risk,0
33,0.2727272727,Rajbari,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,9,30,26.0,20,50,996.2,27.804227642276423,34.21,18.74,0,2.1582926829268296,7.83,0.11,2022,15.47,7.72,35.83,Low Risk,0
6,0.1666666667,Rajshahi,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,1,30,26.0,20,50,772.89,28.147723577235773,36.56,17.79,8,2.2247154471544714,8.45,0.03,2022,18.77,8.42,27.46,Moderate Risk,0
151,0.5298013245,Rangamati,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,80,30,26.0,20,50,1450.75,28.04821138211382,34.55,19.76,0,2.3628455284552845,11.27,0.03,2022,14.79,11.24,51.72,Low Risk,0
83,0.734939759,Rangpur,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,61,30,26.0,20,50,910.51,27.91861788617886,34.91,18.29,0,2.0784552845528457,6.67,0.1,2022,16.62,6.57,32.61,Low Risk,0
0,#DIV/0!,Satkhira,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,0,30,26.0,20,50,1252.47,27.811544715447155,33.81,18.59,0,1.6846341463414636,6.2,0.06,2022,15.22,6.14,45.03,Low Risk,0
