station,day,max_temp_f,min_temp_f,max_dewpoint_f,min_dewpoint_f,precip_in,avg_wind_speed_kts,avg_wind_drct,min_rh,avg_rh,max_rh,snow_in,snowd_in,min_feel,avg_feel,max_feel,max_wind_speed_kts,max_wind_gust_kts,srad_mj,climo_high_f,climo_low_f,climo_precip_in,lat,lon
WTPI4,2016-03-07,70.106,47.93,55.465775,38.94052,0.04,9.056387,170.73024,55.75,69.22417,83.9,,,,,,19.0508,19.088583,,45.7,28.4,0.09,40.7641,-91.4196
WTPI4,2016-03-08,73.094,54.968,60.316414,51.332905,0.63,9.447101,185.78284,58.34,80.15375,100.0,,,,,,22.0578,22.10155,,46.2,28.8,0.08,40.7641,-91.4196
WTPI4,2016-03-09,58.514,41.9756,57.938,40.139816,0.0,4.966531,331.24323,66.12,88.96958,100.0,,,,,,13.63044,13.6574745,,46.7,29.1,0.08,40.7641,-91.4196
WTPI4,2016-03-10,57.434,40.0496,43.034973,36.405457,0.0,4.1326203,6.0311494,54.98,76.24,93.2,,,,,,12.66044,12.68555,,47.1,29.5,0.09,40.7641,-91.4196
WTPI4,2016-03-11,64.472,31.388,46.860382,31.964,0.0,3.4561613,134.96008,39.4,75.4275,100.0,,,,,,11.10844,11.130471,,47.6,29.9,0.08,40.7641,-91.4196
WTPI4,2016-03-12,58.7,36.5936,51.54341,37.323723,0.21,4.404759,89.39315,83.9,94.42917,100.0,,,,,,12.95144,12.977128,,48.1,30.2,0.08,40.7641,-91.4196
WTPI4,2016-03-13,51.962,48.182,51.782,48.218,0.2,2.272358,39.064983,100.0,100.0,100.0,,,,,,8.58838,8.605413,,48.6,30.6,0.08,40.7641,-91.4196
WTPI4,2016-03-14,63.554,48.506,56.575912,48.776,0.0,2.4278657,146.53436,78.03,94.52541,100.0,,,,,,9.26738,9.285761,,49.0,31.0,0.09,40.7641,-91.4196
WTPI4,2016-03-15,71.546,47.858,62.425632,45.394787,0.29,8.447963,200.70297,67.63,90.12334,100.0,,,,,,24.3858,24.434166,,49.5,31.3,0.08,40.7641,-91.4196
WTPI4,2016-03-16,58.928,43.6,47.39713,31.403145,0.0,11.464814,264.11865,40.83,68.01125,95.5,,,,,,25.4528,25.50328,,50.0,31.7,0.09,40.7641,-91.4196
WTPI4,2016-03-17,58.604,34.0808,36.184875,26.822819,0.0,8.059193,283.1154,37.72,58.892918,84.4,,,,,,19.4388,19.477356,,50.4,32.0,0.09,40.7641,-91.4196
WTPI4,2016-03-18,44.5928,30.4052,30.995626,24.4963,0.0,4.379489,318.32092,47.96,66.03375,83.1,,,,,,12.85444,12.879934,,50.9,32.4,0.09,40.7641,-91.4196
WTPI4,2016-03-19,43.0304,25.592,34.98751,23.236364,0.0,3.763289,290.28125,50.13,82.590416,93.8,,,,,,15.47344,15.504129,,51.4,32.7,0.09,40.7641,-91.4196
WTPI4,2016-03-20,45.7916,28.3262,33.56631,25.365503,0.0,6.2514143,332.7037,49.29,75.19292,97.9,,,,,,15.27944,15.309745,,51.8,33.1,0.09,40.7641,-91.4196
WTPI4,2016-03-21,56.642,26.9,34.208305,21.857328,0.0,6.9784136,199.69467,32.73,63.7075,94.5,,,,,,17.9062,17.941713,,52.3,33.4,0.09,40.7641,-91.4196
WTPI4,2016-03-22,67.622,41.0324,46.22023,29.315443,0.0,7.252496,192.52414,39.03,58.334167,84.2,,,,,,19.9238,19.963318,,52.7,33.8,0.08,40.7641,-91.4196
WTPI4,2016-03-23,57.4,41.9756,46.94873,37.24442,0.35,6.1328397,68.07701,71.63,83.50208,93.7,,,,,,27.4898,27.544323,,53.2,34.1,0.09,40.7641,-91.4196
WTPI4,2016-03-24,45.0644,30.5672,45.005,29.481642,0.17,7.2816544,355.97162,90.6,97.245834,100.0,,,,,,18.7598,18.797009,,53.6,34.4,0.08,40.7641,-91.4196
WTPI4,2016-03-25,51.458,25.9916,38.527763,26.25829,0.0,4.8032475,164.65775,53.22,78.72625,98.8,,,,,,15.08544,15.115359,,54.1,34.8,0.09,40.7641,-91.4196
WTPI4,2016-03-26,55.4,34.9556,42.928436,33.701954,0.0,6.5332723,147.56747,57.83,77.7575,94.0,,,,,,14.98844,15.0181675,,54.5,35.1,0.08,40.7641,-91.4196
WTPI4,2016-03-27,48.074,36.3,42.5639,33.711555,0.38,6.8287373,299.8384,81.0,93.07917,98.6,,,,,,16.6452,16.678213,,54.9,35.5,0.09,40.7641,-91.4196
WTPI4,2016-03-28,60.386,29.6744,38.912743,29.255848,0.0,4.004326,286.6148,36.67,69.54,99.4,,,,,,11.20544,11.227665,,55.3,35.8,0.09,40.7641,-91.4196
WTPI4,2016-03-29,61.844,35.6288,39.798004,30.345257,0.0,9.103039,143.92162,37.83,58.39125,87.5,,,,,,18.3718,18.40824,,55.8,36.2,0.1,40.7641,-91.4196
WTPI4,2016-03-30,69.8,43.6838,59.01806,34.018887,0.2,10.582307,172.2286,54.97,73.99,96.6,,,,,,24.4828,24.531359,,56.2,36.5,0.09,40.7641,-91.4196
WTPI4,2016-03-31,58.46,38.6672,57.072235,37.053116,0.05,8.356602,261.85333,66.61,88.35208,100.0,,,,,,20.9908,21.03243,,56.6,36.9,0.1,40.7641,-91.4196
WTPI4,2016-04-01,49.118,31.0604,41.995945,27.774128,0.08,7.9289546,298.75305,57.25,82.91875,98.6,,,,,,24.6768,24.725742,,57.0,37.2,0.1,40.7641,-91.4196
WTPI4,2016-04-02,45.3362,29.0552,30.547209,13.874729,0.0,12.891598,294.82648,30.36,58.58875,89.9,,,,,,38.1598,38.235485,,57.4,37.5,0.1,40.7641,-91.4196
WTPI4,2016-04-03,78.134,28.544,52.022964,20.536068,0.0,12.683607,222.853,26.53,48.883335,83.8,,,,,,30.2058,30.265709,,57.8,37.9,0.11,40.7641,-91.4196
WTPI4,2016-04-04,61.412,33.9,46.040886,27.123148,0.0,6.6673975,0.40745562,43.15,64.42958,84.0,,,,,,17.7122,17.74733,,58.2,38.2,0.11,40.7641,-91.4196
WTPI4,2016-04-05,51.71,29.7,33.340683,22.681967,0.0,10.69505,140.65535,42.26,63.363335,90.2,,,,,,24.1918,24.23978,,58.6,38.6,0.11,40.7641,-91.4196
WTPI4,2016-04-06,54.356,39.3584,51.06562,33.102596,0.08,12.366759,274.50626,54.28,80.29375,98.1,,,,,,25.7438,25.79486,,58.9,39.0,0.11,40.7641,-91.4196
WTPI4,2016-04-07,48.596,36.5936,40.6036,30.879963,0.02,8.844508,310.96173,61.05,75.10291,88.5,,,,,,20.2148,20.254892,,59.3,39.3,0.12,40.7641,-91.4196
WTPI4,2016-04-08,48.38,28.5836,38.394005,12.873297,0.0,13.470864,313.71698,28.45,57.681667,88.9,,,,,,33.3098,33.375866,,59.7,39.7,0.11,40.7641,-91.4196
WTPI4,2016-04-09,47.786,22.2332,28.011875,12.312111,0.0,7.717075,146.05276,31.91,52.672916,77.86,,,,,,19.7298,19.768932,,60.0,40.0,0.12,40.7641,-91.4196
WTPI4,2016-04-10,53.636,39.2342,53.301937,26.864422,0.08,8.177767,180.46904,50.84,83.24792,100.0,,,,,,21.3788,21.421204,,60.4,40.4,0.12,40.7641,-91.4196
WTPI4,2016-04-11,52.196,34.2824,50.262856,20.462978,0.0,9.190513,327.00537,33.17,52.025833,98.7,,,,,,23.4158,23.462242,,60.8,40.8,0.12,40.7641,-91.4196
WTPI4,2016-04-12,56.39,26.1752,28.485298,18.401077,0.0,3.7749524,101.76827,25.03,48.672085,76.5,,,,,,10.43138,10.452069,,61.1,41.1,0.12,40.7641,-91.4196
WTPI4,2016-04-13,65.606,33.2456,35.938213,28.408592,0.0,5.9909387,156.29428,27.35,54.148335,85.8,,,,,,15.08544,15.115359,,61.5,41.5,0.13,40.7641,-91.4196
WTPI4,2016-04-14,70.178,37.6124,41.03596,31.561121,0.0,5.244501,129.34427,27.59,49.135834,78.4,,,,,,15.47344,15.504129,,61.8,41.9,0.12,40.7641,-91.4196
WTPI4,2016-04-15,78.53,41.6498,54.923595,32.572803,0.0,6.8967714,137.20259,40.85,58.15167,81.0,,,,,,18.0032,18.038906,,62.1,42.3,0.13,40.7641,-91.4196
WTPI4,2016-04-16,81.428,49.676,50.650307,40.9364,0.0,7.4080043,141.81073,25.14,52.780834,84.2,,,,,,22.2518,22.295933,,62.5,42.6,0.13,40.7641,-91.4196
WTPI4,2016-04-17,83.768,54.536,54.018555,46.290623,0.0,5.615776,144.95352,36.03,54.751667,75.83,,,,,,19.5358,19.574547,,62.8,43.0,0.14,40.7641,-91.4196
WTPI4,2016-04-18,82.148,54.122,62.581135,38.682014,0.07,6.319449,172.44753,22.47,60.804585,99.3,,,,,,18.0808,18.11666,,63.1,43.4,0.13,40.7641,-91.4196
WTPI4,2016-04-19,72.806,53.294,63.837086,53.44633,0.77,4.111238,5.938244,67.94,92.49,100.0,,,,,,12.75744,12.782743,,63.5,43.8,0.14,40.7641,-91.4196
WTPI4,2016-04-20,66.344,49.568,61.308376,49.347763,0.18,5.948174,145.1814,82.2,91.20417,97.7,,,,,,15.9662,15.997866,,63.8,44.2,0.15,40.7641,-91.4196
WTPI4,2016-04-21,64.112,47.138,57.359818,47.246,0.13,4.0762486,177.84702,71.34,92.575,100.0,,,,,,19.6328,19.67174,,64.1,44.5,0.15,40.7641,-91.4196
WTPI4,2016-04-22,65.624,45.7556,56.62141,46.2326,0.01,4.6516275,358.909,68.03,86.19542,100.0,,,,,,14.60044,14.629397,,64.5,44.9,0.15,40.7641,-91.4196
WTPI4,2016-04-23,69.44,44.9744,54.675,44.323654,0.0,5.3319745,142.80515,54.44,76.559586,100.0,,,,,,13.72744,13.754667,,64.8,45.3,0.15,40.7641,-91.4196
WTPI4,2016-04-24,80.78,52.106,58.299435,49.841988,0.0,8.45185,167.14241,39.82,68.182915,94.6,,,,,,18.7598,18.797009,,65.1,45.7,0.16,40.7641,-91.4196
WTPI4,2016-04-25,82.778,59.126,64.35855,52.52985,0.0,8.846451,216.43988,54.69,68.88875,85.4,,,,,,19.9238,19.963318,,65.4,46.1,0.15,40.7641,-91.4196
WTPI4,2016-04-26,66.308,47.3,62.322487,47.116154,0.28,7.095044,52.992924,77.31,87.255,95.9,,,,,,23.9978,24.045397,,65.7,46.4,0.16,40.7641,-91.4196
WTPI4,2016-04-27,56.912,45.7556,55.587585,44.42508,0.42,10.605633,87.25431,88.2,97.5625,100.0,,,,,,19.0508,19.088583,,66.1,46.8,0.16,40.7641,-91.4196
WTPI4,2016-04-28,59.216,45.6836,50.774,45.9428,0.0,6.146446,249.5975,76.0,89.66,100.0,,,,,,14.89144,14.920976,,66.4,47.2,0.15,40.7641,-91.4196
WTPI4,2016-04-29,51.314,45.1724,49.020264,43.73398,0.0,7.1067066,35.368782,80.6,89.775,100.0,,,,,,15.27944,15.309745,,66.7,47.6,0.16,40.7641,-91.4196
WTPI4,2016-04-30,56.336,44.5928,56.156,43.966106,0.67,9.85142,73.61922,90.3,99.1875,100.0,,,,,,20.1178,20.1577,,67.0,48.0,0.16,40.7641,-91.4196
WTPI4,2016-05-01,49.568,44.8826,49.093483,44.96,0.0,5.0870495,25.298996,98.0,99.675,100.0,,,,,,10.72238,10.743646,,67.3,48.3,0.17,40.7641,-91.4196
WTPI4,2016-05-02,56.714,45.5,49.38711,44.313908,0.01,4.210374,9.130607,69.3,88.79208,100.0,,,,,,11.39944,11.422049,,67.7,48.7,0.17,40.7641,-91.4196
WTPI4,2016-05-03,67.172,42.6866,50.6108,38.041267,0.0,5.9326234,271.9291,40.42,69.25166,97.6,,,,,,15.5782,15.609097,,68.0,49.1,0.17,40.7641,-91.4196
WTPI4,2016-05-04,64.238,47.318,47.992043,32.243122,0.0,8.654011,337.1474,31.57,59.74542,91.1,,,,,,21.3788,21.421204,,68.3,49.5,0.16,40.7641,-91.4196
WTPI4,2016-05-05,67.676,38.4116,46.66311,33.140232,0.0,4.2123184,342.83612,33.87,56.81375,81.8,,,,,,16.9362,16.96979,,68.6,49.8,0.17,40.7641,-91.4196
WTPI4,2016-05-06,84.848,45.536,59.026722,36.79549,0.0,7.0678296,248.04117,30.14,52.751667,75.87,,,,,,16.3542,16.386637,,69.0,50.2,0.16,40.7641,-91.4196
WTPI4,2016-05-07,78.728,53.366,60.822968,49.161324,0.07,6.210593,292.77838,50.31,65.5475,87.8,,,,,,16.5482,16.58102,,69.3,50.6,0.16,40.7641,-91.4196
WTPI4,2016-05-08,67.928,52.322,53.886227,44.95127,0.05,5.8237677,107.722595,52.64,73.20625,95.0,,,,,,14.11544,14.143436,,69.6,51.0,0.17,40.7641,-91.4196
WTPI4,2016-05-09,70.4,54.68,64.62193,54.183556,0.17,6.762646,121.765,86.9,96.745834,99.8,,,,,,14.11544,14.143436,,69.9,51.3,0.16,40.7641,-91.4196
WTPI4,2016-05-10,76.298,59.252,65.79772,58.729282,0.07,3.4542174,143.8952,62.27,87.13333,100.0,,,,,,10.52838,10.549262,,70.3,51.7,0.17,40.7641,-91.4196
WTPI4,2016-05-11,77.936,58.082,69.42586,58.514,0.0,4.6924486,74.64598,72.68,92.23625,100.0,,,,,,14.60044,14.629397,,70.6,52.1,0.17,40.7641,-91.4196
WTPI4,2016-05-12,68.432,46.994,63.95059,43.161278,0.0,8.323556,306.97,46.46,72.472916,98.9,,,,,,21.7668,21.80997,,70.9,52.4,0.17,40.7641,-91.4196
WTPI4,2016-05-13,72.158,41.8316,61.03648,39.266945,0.49,7.650985,261.90018,42.01,78.82958,98.3,,,,,,28.6538,28.71063,,71.3,52.8,0.17,40.7641,-91.4196
WTPI4,2016-05-14,55.112,39.4304,37.67966,29.541763,0.0,10.316,307.2478,42.3,63.832916,82.5,,,,,,24.3858,24.434166,,71.6,53.1,0.17,40.7641,-91.4196
WTPI4,2016-05-15,63.878,38.4116,44.005005,28.994646,0.0,5.5302467,291.61517,34.55,58.90875,90.5,,,,,,15.7722,15.803483,,71.9,53.5,0.17,40.7641,-91.4196
WTPI4,2016-05-16,61.754,44.3192,50.933926,40.899567,0.07,4.929598,208.6485,55.33,78.190414,97.3,,,,,,12.36944,12.393973,,72.3,53.9,0.17,40.7641,-91.4196
WTPI4,2016-05-17,62.744,43.9394,55.532883,46.1498,0.01,2.1110187,81.57414,62.91,87.82166,100.0,,,,,,11.69044,11.713626,,72.6,54.2,0.18,40.7641,-91.4196
WTPI4,2016-05-18,69.224,41.504,49.532055,30.101196,0.0,2.6961167,27.513985,26.31,62.90542,100.0,,,,,,12.56344,12.588358,,73.0,54.6,0.17,40.7641,-91.4196
WTPI4,2016-05-19,73.49,39.4484,51.692764,36.79762,0.0,3.5552976,161.1864,32.69,60.6225,95.8,,,,,,14.50344,14.532206,,73.3,54.9,0.16,40.7641,-91.4196
WTPI4,2016-05-20,67.496,49.262,51.93286,45.111717,0.0,1.9438477,17.272552,48.87,72.175415,90.1,,,,,,8.39438,8.411029,,73.6,55.3,0.16,40.7641,-91.4196
WTPI4,2016-05-21,77.936,44.2292,50.079796,41.601913,0.0,2.8282986,348.02444,29.71,58.579582,96.1,,,,,,14.01844,14.046243,,74.0,55.6,0.17,40.7641,-91.4196
WTPI4,2016-05-22,82.724,48.4,53.987633,43.416393,0.0,3.7438505,249.99646,28.04,51.9025,79.11,,,,,,13.14544,13.171512,,74.3,56.0,0.16,40.7641,-91.4196
WTPI4,2016-05-23,84.884,53.096,57.384964,48.08687,0.0,6.9200974,174.61569,30.35,53.39375,85.0,,,,,,19.4388,19.477356,,74.6,56.3,0.15,40.7641,-91.4196
WTPI4,2016-05-24,84.416,60.584,67.7575,52.598083,0.0,5.9948263,181.82951,49.83,70.49208,90.1,,,,,,14.01844,14.046243,,75.0,56.7,0.16,40.7641,-91.4196
WTPI4,2016-05-25,84.74,61.484,68.11002,61.292313,0.0,6.754871,177.33537,49.11,75.6475,99.4,,,,,,16.9362,16.96979,,75.3,57.0,0.16,40.7641,-91.4196
WTPI4,2016-05-26,83.444,62.402,70.932945,62.02756,0.3,5.9812193,184.2175,56.77,78.64542,95.8,,,,,,21.1848,21.226818,,75.7,57.3,0.15,40.7641,-91.4196
WTPI4,2016-05-27,80.528,61.7,71.71826,61.14249,0.37,8.2147,163.17944,70.8,89.2775,98.7,,,,,,20.2148,20.254892,,76.0,57.7,0.16,40.7641,-91.4196
WTPI4,2016-05-28,80.78,63.374,69.15797,60.813572,0.07,9.26049,197.36436,58.82,81.949585,100.0,,,,,,21.8638,21.907166,,76.3,58.0,0.16,40.7641,-91.4196
WTPI4,2016-05-29,83.408,61.304,63.71423,56.82138,0.0,5.6449337,263.0714,42.96,69.60083,90.5,,,,,,13.72744,13.754667,,76.7,58.4,0.16,40.7641,-91.4196
WTPI4,2016-05-30,86.72,64.058,70.281784,55.506626,0.06,4.3561625,190.20898,47.41,72.284164,90.8,,,,,,15.27944,15.309745,,77.0,58.7,0.16,40.7641,-91.4196
WTPI4,2016-05-31,83.246,61.682,68.13898,59.45839,0.18,3.6680405,196.62215,48.38,75.97542,95.3,,,,,,13.14544,13.171512,,77.3,59.0,0.17,40.7641,-91.4196
WTPI4,2016-06-01,81.716,61.016,65.929085,50.46763,0.0,3.292878,311.3601,36.05,74.59417,100.0,,,,,,11.59344,11.616433,,77.6,59.3,0.17,40.7641,-91.4196
WTPI4,2016-06-02,81.554,57.11,62.4151,49.902225,0.0,3.0498972,311.0156,38.78,60.677082,84.3,,,,,,11.78744,11.81082,,78.0,59.7,0.16,40.7641,-91.4196
WTPI4,2016-06-03,85.064,57.794,62.931656,54.253254,0.0,5.6138325,177.5368,39.75,62.945835,95.0,,,,,,16.7422,16.775406,,78.3,60.0,0.17,40.7641,-91.4196
WTPI4,2016-06-04,81.932,62.312,64.424965,55.609497,0.04,6.1600537,276.30585,43.0,70.39333,96.7,,,,,,16.5482,16.58102,,78.6,60.3,0.17,40.7641,-91.4196
WTPI4,2016-06-05,82.58,61.43,59.627464,53.24344,0.0,7.9095154,293.97766,39.0,63.608334,88.0,,,,,,17.4212,17.455751,,78.9,60.6,0.16,40.7641,-91.4196
WTPI4,2016-06-06,85.19,59.666,58.11992,43.77283,0.0,8.455737,294.29663,26.35,49.02375,83.3,,,,,,22.7368,22.781897,,79.2,60.9,0.18,40.7641,-91.4196
WTPI4,2016-06-07,75.254,52.736,53.506374,40.735447,0.0,5.518584,325.2409,31.52,57.51125,88.4,,,,,,17.1302,17.164175,,79.5,61.2,0.17,40.7641,-91.4196
WTPI4,2016-06-08,82.022,51.7,58.375412,45.22635,0.0,3.4036775,161.84369,35.3,57.634167,91.3,,,,,,11.78744,11.81082,,79.8,61.6,0.18,40.7641,-91.4196
WTPI4,2016-06-09,92.876,65.9,69.28422,55.127193,0.0,6.927873,201.13274,40.74,58.21792,76.54,,,,,,18.4688,18.505432,,80.1,61.8,0.18,40.7641,-91.4196
WTPI4,2016-06-10,92.984,69.494,70.1138,63.613712,0.0,7.6801424,211.4867,38.76,62.122917,86.3,,,,,,17.8092,17.844522,,80.4,62.1,0.17,40.7641,-91.4196
WTPI4,2016-06-11,92.228,70.322,77.24317,64.41154,0.0,5.059836,235.12917,53.09,70.269585,89.2,,,,,,14.40644,14.435014,,80.6,62.4,0.18,40.7641,-91.4196
WTPI4,2016-06-12,90.572,69.332,75.21929,56.60202,0.0,4.260914,73.86451,57.02,71.76375,96.9,,,,,,14.01844,14.046243,,80.9,62.7,0.17,40.7641,-91.4196
WTPI4,2016-06-13,92.048,65.462,75.04638,52.208366,0.0,3.7457948,155.62993,49.59,66.090416,89.9,,,,,,13.72744,13.754667,,81.2,63.0,0.18,40.7641,-91.4196
WTPI4,2016-06-14,92.606,68.72,75.37941,68.64424,0.06,5.7032495,178.21352,50.12,74.53709,99.3,,,,,,16.4512,16.483828,,81.4,63.3,0.17,40.7641,-91.4196
WTPI4,2016-06-15,96.926,68.9,75.639336,62.07859,0.0,4.6885605,251.8608,34.77,68.0625,98.7,,,,,,14.69744,14.726591,,81.7,63.5,0.17,40.7641,-91.4196
WTPI4,2016-06-16,90.572,67.154,71.40772,62.949863,0.0,5.1220384,6.8302264,43.3,68.68166,88.1,,,,,,12.27244,12.296782,,81.9,63.8,0.17,40.7641,-91.4196
WTPI4,2016-06-17,87.35,59.774,67.987335,59.709843,0.0,4.311454,90.350525,48.43,73.340836,97.5,,,,,,11.98144,12.005204,,82.1,64.0,0.17,40.7641,-91.4196
WTPI4,2016-06-18,89.366,60.188,66.030716,51.880665,0.0,3.1704156,121.65991,30.19,60.212082,91.3,,,,,,13.63044,13.6574745,,82.4,64.3,0.18,40.7641,-91.4196
WTPI4,2016-06-19,92.192,58.334,71.7097,56.9522,0.0,4.6166387,203.24088,38.91,64.74875,96.3,,,,,,15.7722,15.803483,,82.6,64.5,0.17,40.7641,-91.4196
WTPI4,2016-06-20,92.156,68.774,77.219666,66.417274,0.22,5.9015217,250.17612,60.37,78.22708,93.6,,,,,,14.30944,14.337821,,82.8,64.7,0.18,40.7641,-91.4196
WTPI4,2016-06-21,88.214,67.1,74.51482,56.097256,0.07,2.4473042,234.87253,52.09,75.72459,95.2,,,,,,9.17038,9.188569,,83.0,65.0,0.18,40.7641,-91.4196
WTPI4,2016-06-22,93.758,66.704,79.74107,65.66214,0.0,7.264159,152.40079,61.91,81.63416,98.7,,,,,,21.4758,21.518393,,83.2,65.2,0.18,40.7641,-91.4196
WTPI4,2016-06-23,84.578,63.068,78.129196,60.246284,0.0,5.6332707,320.40958,49.75,76.120415,100.0,,,,,,15.08544,15.115359,,83.3,65.4,0.17,40.7641,-91.4196
WTPI4,2016-06-24,87.512,59.936,70.73325,59.98699,0.0,2.6922293,134.2997,47.97,76.82,99.8,,,,,,9.46138,9.4801445,,83.5,65.6,0.18,40.7641,-91.4196
WTPI4,2016-06-25,94.244,68.54,77.20025,65.992165,0.0,6.4788446,177.43411,58.11,74.800415,94.3,,,,,,15.18244,15.212552,,83.7,65.8,0.17,40.7641,-91.4196
WTPI4,2016-06-26,92.876,67.5,74.10081,52.50745,0.0,2.98575,301.5453,28.18,72.88875,92.2,,,,,,11.78744,11.81082,,83.8,65.9,0.17,40.7641,-91.4196
WTPI4,2016-06-27,92.588,62.384,72.3981,57.682186,0.0,4.1559463,300.15988,35.28,67.33583,97.9,,,,,,16.7422,16.775406,,84.0,66.1,0.17,40.7641,-91.4196
WTPI4,2016-06-28,80.132,56.714,64.74297,56.201653,0.0,5.2133994,12.825509,51.94,71.50166,93.6,,,,,,12.95144,12.977128,,84.1,66.3,0.17,40.7641,-91.4196
WTPI4,2016-06-29,80.006,51.026,65.2173,51.476597,0.0,1.9477353,149.8425,49.79,75.675,99.8,,,,,,7.61838,7.6334906,,84.2,66.4,0.16,40.7641,-91.4196
WTPI4,2016-06-30,84.884,60.8,74.08841,57.66167,0.24,4.3133984,129.2941,65.24,86.012085,100.0,,,,,,14.79444,14.823783,,84.4,66.6,0.16,40.7641,-91.4196
WTPI4,2016-07-01,77.324,57.47,66.38,55.588203,0.01,4.3756013,11.149833,48.89,77.715416,100.0,,,,,,12.17544,12.199589,,84.5,66.7,0.15,40.7641,-91.4196
WTPI4,2016-07-02,67.8,57.128,60.856335,54.29189,0.14,3.051841,107.518005,82.9,92.604164,97.4,,,,,,10.72238,10.743646,,84.6,66.8,0.15,40.7641,-91.4196
WTPI4,2016-07-03,62.312,58.082,61.826,56.552097,0.01,4.5194464,86.62195,92.5,97.475,100.0,,,,,,11.10844,11.130471,,84.7,66.9,0.15,40.7641,-91.4196
WTPI4,2016-07-04,76.352,61.34,70.91258,61.34,0.0,1.5103697,203.91016,77.02,92.27333,100.0,,,,,,6.64838,6.6615663,,84.8,67.0,0.15,40.7641,-91.4196
WTPI4,2016-07-05,88.448,62.078,79.191124,62.582,0.0,4.188992,179.75568,68.43,86.75584,100.0,,,,,,12.07844,12.102395,,84.8,67.1,0.15,40.7641,-91.4196
WTPI4,2016-07-06,80.582,67.136,77.92661,67.241,0.33,5.9676123,183.52028,79.99,92.49125,100.0,,,,,,19.2448,19.28297,,84.9,67.2,0.14,40.7641,-91.4196
WTPI4,2016-07-07,82.958,66.488,75.0256,66.668,0.61,4.6224694,214.75462,72.88,92.20208,100.0,,,,,,17.8092,17.844522,,85.0,67.3,0.15,40.7641,-91.4196
WTPI4,2016-07-08,85.064,67.388,72.03402,62.375114,0.0,4.115126,306.71017,48.79,75.902084,100.0,,,,,,13.43644,13.46309,,85.0,67.4,0.14,40.7641,-91.4196
WTPI4,2016-07-09,85.442,59.72,70.84179,59.619957,0.0,2.3714943,7.1379776,45.61,76.295,98.8,,,,,,7.90938,7.925068,,85.1,67.5,0.14,40.7641,-91.4196
WTPI4,2016-07-10,85.568,62.6,77.33543,62.449963,0.01,4.4591866,144.11884,76.66,90.112915,98.2,,,,,,22.6398,22.684704,,85.1,67.5,0.14,40.7641,-91.4196
WTPI4,2016-07-11,89.186,67.496,78.44397,65.22251,0.0,7.2777658,169.85184,65.14,82.39125,98.7,,,,,,16.8392,16.872599,,85.2,67.6,0.13,40.7641,-91.4196
WTPI4,2016-07-12,86.648,65.732,75.784485,64.99442,0.23,4.6030316,211.25735,70.23,87.66583,98.6,,,,,,19.6328,19.67174,,85.2,67.6,0.14,40.7641,-91.4196
WTPI4,2016-07-13,85.226,66.596,78.99003,66.992,1.06,4.2200933,200.68025,82.8,93.525,100.0,,,,,,19.0508,19.088583,,85.2,67.7,0.13,40.7641,-91.4196
WTPI4,2016-07-14,84.992,65.03,73.416016,64.55283,0.0,3.2190118,277.99637,61.85,80.49208,100.0,,,,,,11.59344,11.616433,,85.3,67.7,0.14,40.7641,-91.4196
WTPI4,2016-07-15,76.712,61.34,66.25427,59.13254,0.0,3.7594016,327.691,62.37,81.53709,94.7,,,,,,11.39944,11.422049,,85.3,67.7,0.13,40.7641,-91.4196
WTPI4,2016-07-16,80.222,58.388,71.748085,58.748,0.0,3.4794874,130.78775,65.16,85.31416,100.0,,,,,,10.14038,10.160493,,85.3,67.7,0.13,40.7641,-91.4196
WTPI4,2016-07-17,88.34,64.094,81.68548,64.26384,0.51,4.542772,173.29181,77.64,92.67625,100.0,,,,,,19.7298,19.768932,,85.3,67.7,0.13,40.7641,-91.4196
WTPI4,2016-07-18,89.078,71.6,78.47452,67.73106,0.0,1.9399601,238.15579,56.7,85.15583,100.0,,,,,,15.27944,15.309745,,85.3,67.8,0.13,40.7641,-91.4196
WTPI4,2016-07-19,84.992,66.866,80.308945,66.938,0.27,2.589205,130.20793,76.61,93.995834,100.0,,,,,,17.8092,17.844522,,85.3,67.8,0.12,40.7641,-91.4196
WTPI4,2016-07-20,86.594,68.63,81.97582,68.148224,0.0,4.6088634,160.08606,79.62,91.513336,100.0,,,,,,12.27244,12.296782,,85.3,67.8,0.12,40.7641,-91.4196
WTPI4,2016-07-21,97.7,75.686,83.64068,75.92,0.0,5.0987124,192.4457,70.23,86.0875,100.0,,,,,,14.50344,14.532206,,85.3,67.8,0.12,40.7641,-91.4196
WTPI4,2016-07-22,92.246,67.964,82.636856,67.93223,1.65,4.606919,160.45294,76.57,91.3325,100.0,,,,,,25.1618,25.211706,,85.3,67.7,0.12,40.7641,-91.4196
WTPI4,2016-07-23,96.3,72.41,84.31927,72.77,0.0,3.5203083,164.9414,75.42,90.97958,100.0,,,,,,11.49644,11.519241,,85.3,67.7,0.12,40.7641,-91.4196
WTPI4,2016-07-24,90.986,72.914,83.15391,70.331535,0.0,4.0276523,226.34506,74.0,87.06084,98.5,,,,,,12.75744,12.782743,,85.2,67.7,0.11,40.7641,-91.4196
WTPI4,2016-07-25,84.002,65.408,73.229324,66.7123,0.0,3.1373703,8.016918,61.78,83.309586,97.5,,,,,,10.81938,10.840838,,85.2,67.7,0.12,40.7641,-91.4196
