Year,District,Season,Crops,Soil_Type,Irrigation,Area,Avg_Temperature,Total_Rainfall,Avg_Wind_Speed,NDVI,Yield,Price
2005,Hassan,Kharif,Ginger,Alluvial,Basin,44563,23.003205479452056,1696.02,11.491200000000001,0.3362,4912.0,637
2006,Hassan,Kharif,Ginger,Alluvial,Basin,96,22.581917808219178,1550.28,12.763923287671235,0.4772888888888889,3830.0,43311
2007,Hassan,Kharif,Ginger,Sandy loam ,Basin,6949,22.575780821917807,1764.82,11.626619178082192,0.3796333333333334,4.0,24848
2008,Hassan,Kharif,Ginger,Sandy loam ,Basin,44663,22.18691256830601,1554.76,11.760590163934427,0.4339777777777777,9.0,761
2009,Hassan,Kharif,Ginger,Sandy loam ,Basin,110,22.88213698630137,1734.34,12.3314301369863,0.4845333333333333,12.0,45608
2010,Hassan,Kharif,Ginger,Sandy loam ,Basin,6824,22.884602739726024,2038.84,11.197282191780822,0.4428888888888889,2089.0,234581
2011,Hassan,Kharif,Ginger,Sandy loam ,Basin,43013,22.25586301369863,1531.8799999999999,12.588657534246574,0.4679555555555555,2810.0,646
2012,Hassan,Kharif,Ginger,Sandy loam ,Basin,95,22.993907103825137,1398.04,12.175081967213115,0.3185777777777778,841.0,43562
2013,Hassan,Kharif,Ginger,Sandy loam ,Basin,6441,22.7073698630137,2146.32,12.60424109589041,0.4517333333333333,3550.0,200000
2014,Hassan,Kharif,Ginger,Sandy loam ,Basin,4012,22.783205479452057,1903.76,11.763024657534247,0.4841222222222223,109.0,4847
2015,Hassan,Kharif,Ginger,Sandy loam ,Basin,4877,23.030219178082195,1078.42,11.717852054794522,0.5406666666666667,3368.0,51239
2016,Hassan,Kharif,Ginger,Sandy loam ,Basin,4930,24.120546448087435,633.25,12.007081967213114,0.3877666666666666,3671.0,216396
2017,Hassan,Kharif,Ginger,Sandy loam ,Basin,4954,23.306657534246575,993.21,11.484493150684932,0.5799000000000001,2404.0,2644
2018,Hassan,Kharif,Ginger,Sandy loam ,Basin,5019,23.360082191780823,866.13,12.060887671232877,0.5000777777777777,2805.0,44235
2004,Hassan,Kharif,Tea,Sandy loam ,Basin,5127,22.646284153005467,1473.22,12.409475409836066,0.4651222222222222,2331.0,203317
2005,Hassan,Kharif,Tea,Sandy loam ,Basin,5174,23.003205479452056,1696.02,11.491200000000001,0.3362,2088.0,2134
2006,Hassan,Kharif,Tea,Sandy loam ,Basin,5294,22.581917808219178,1550.28,12.763923287671235,0.4772888888888889,2628.0,45186
2007,Hassan,Kharif,Tea,Sandy loam ,Basin,5474,22.575780821917807,1764.82,11.626619178082192,0.3796333333333334,1939.0,238542
2008,Hassan,Kharif,Tea,Sandy loam ,Basin,5864,22.18691256830601,1554.76,11.760590163934427,0.4339777777777777,1871.0,1516
2009,Hassan,Kharif,Tea,Sandy loam ,Basin,7028,22.88213698630137,1734.34,12.3314301369863,0.4845333333333333,1868.0,57259
2010,Hassan,Kharif,Tea,Sandy loam ,Spray,7403,22.884602739726024,2038.84,11.197282191780822,0.4428888888888889,127919.0,234779
2011,Hassan,Kharif,Tea,Sandy loam ,Spray,7501,22.25586301369863,1531.8799999999999,12.588657534246574,0.4679555555555555,75340.0,1493
2012,Hassan,Kharif,Tea,Sandy loam ,Spray,7714,22.993907103825137,1398.04,12.175081967213115,0.3185777777777778,29170.0,64409
2013,Hassan,Kharif,Tea,Sandy loam ,Spray,7856,22.7073698630137,2146.32,12.60424109589041,0.4517333333333333,1901.0,249978
2014,Hassan,Kharif,Tea,Sandy loam ,Spray,32,22.783205479452057,1903.76,11.763024657534247,0.4841222222222223,972.0,637
2015,Hassan,Kharif,Tea,Sandy loam ,Spray,1,23.030219178082195,1078.42,11.717852054794522,0.5406666666666667,874.0,43311
2016,Hassan,Kharif,Tea,Sandy loam ,Spray,30,24.120546448087435,633.25,12.007081967213114,0.3877666666666666,592.0,24848
2017,Hassan,Kharif,Tea,Red laterite,Spray,6,23.306657534246575,993.21,11.484493150684932,0.5799000000000001,864.0,761
2018,Hassan,Kharif,Tea,Red laterite,Spray,15,23.360082191780823,866.13,12.060887671232877,0.5000777777777777,5373.0,45608
2004,Hassan,Kharif,Paddy,Red laterite,Spray,4,22.646284153005467,1473.22,12.409475409836066,0.4651222222222222,6589.0,234581
2005,Hassan,Kharif,Paddy,Red laterite,Spray,39,23.003205479452056,1696.02,11.491200000000001,0.3362,5107.0,646
2006,Hassan,Kharif,Paddy,Red laterite,Spray,6,22.581917808219178,1550.28,12.763923287671235,0.4772888888888889,5518.0,43562
2007,Hassan,Kharif,Paddy,Red laterite,Spray,12,22.575780821917807,1764.82,11.626619178082192,0.3796333333333334,4912.0,200000
2008,Hassan,Kharif,Paddy,Red laterite,Spray,3,22.18691256830601,1554.76,11.760590163934427,0.4339777777777777,3830.0,4847
2009,Hassan,Kharif,Paddy,Red laterite,Spray,17,22.88213698630137,1734.34,12.3314301369863,0.4845333333333333,313547.0,51239
2010,Hassan,Kharif,Paddy,Red laterite,Spray,3,22.884602739726024,2038.84,11.197282191780822,0.4428888888888889,2783.0,216396
2011,Hassan,Kharif,Paddy,Red laterite,Spray,9,22.25586301369863,1531.8799999999999,12.588657534246574,0.4679555555555555,1533.0,2644
2012,Hassan,Kharif,Paddy,Red laterite,Spray,21,22.993907103825137,1398.04,12.175081967213115,0.3185777777777778,1647.0,44235
2013,Hassan,Kharif,Paddy,Red laterite,Spray,11,22.7073698630137,2146.32,12.60424109589041,0.4517333333333333,975.0,203317
2014,Hassan,Kharif,Paddy,Red laterite,Spray,4,22.783205479452057,1903.76,11.763024657534247,0.4841222222222223,2.0,2134
2015,Hassan,Kharif,Paddy,Red laterite,Spray,15,23.030219178082195,1078.42,11.717852054794522,0.5406666666666667,836.0,45186
2016,Hassan,Kharif,Paddy,Red laterite,Spray,8,24.120546448087435,633.25,12.007081967213114,0.3877666666666666,806.0,238542
2017,Hassan,Kharif,Paddy,Red laterite,Spray,29,23.306657534246575,993.21,11.484493150684932,0.5799000000000001,880.0,1516
2018,Hassan,Kharif,Paddy,Red laterite,Spray,1,23.360082191780823,866.13,12.060887671232877,0.5000777777777777,770.0,200000
2004,Hassan,Kharif,Groundnut,Red laterite,Spray,13736,22.646284153005467,1473.22,12.409475409836066,0.4651222222222222,395.0,4847
2005,Hassan,Kharif,Groundnut,Red laterite,Spray,14003,23.003205479452056,1696.02,11.491200000000001,0.3362,187.0,51239
2006,Hassan,Kharif,Groundnut,Red laterite,Spray,14179,22.581917808219178,1550.28,12.763923287671235,0.4772888888888889,187.0,216396
2007,Hassan,Kharif,Groundnut,Red laterite,Spray,14319,22.575780821917807,1764.82,11.626619178082192,0.3796333333333334,121.0,2644
2008,Hassan,Kharif,Groundnut,Red laterite,Spray,14464,22.18691256830601,1554.76,11.760590163934427,0.4339777777777777,103.0,44235
2009,Hassan,Kharif,Groundnut,Red laterite,Spray,14876,22.88213698630137,1734.34,12.3314301369863,0.4845333333333333,71.0,203317
2010,Hassan,Kharif,Groundnut,Red laterite,Spray,14976,22.884602739726024,2038.84,11.197282191780822,0.4428888888888889,3961.0,2134
2011,Hassan,Kharif,Groundnut,Red laterite,Spray,15009,22.25586301369863,1531.8799999999999,12.588657534246574,0.4679555555555555,4247.0,45186
2012,Hassan,Kharif,Groundnut,Black cotton,Spray,15114,22.993907103825137,1398.04,12.175081967213115,0.3185777777777778,3290.0,238542
2013,Hassan,Kharif,Groundnut,Black cotton,Spray,16224,22.7073698630137,2146.32,12.60424109589041,0.4517333333333333,3138.0,1516
2014,Hassan,Kharif,Groundnut,Black cotton,Spray,17095,22.783205479452057,1903.76,11.763024657534247,0.4841222222222223,3423.0,57259
2015,Hassan,Kharif,Groundnut,Black cotton,Spray,17512,23.030219178082195,1078.42,11.717852054794522,0.5406666666666667,3899.0,234779
2016,Hassan,Kharif,Groundnut,Black cotton,Spray,17587,24.120546448087435,633.25,12.007081967213114,0.3877666666666666,4015.0,1493
2017,Hassan,Kharif,Groundnut,Black cotton,Spray,17771,23.306657534246575,993.21,11.484493150684932,0.5799000000000001,4279.0,64409
2018,Hassan,Kharif,Groundnut,Black cotton,Spray,17825,23.360082191780823,866.13,12.060887671232877,0.5000777777777777,4167.0,249978
2004,Hassan,Kharif,Blackgram,Black cotton,Spray,3147,22.646284153005467,1473.22,12.409475409836066,0.4651222222222222,4479.0,637
2005,Hassan,Kharif,Blackgram,Black cotton,Spray,2578,23.003205479452056,1696.02,11.491200000000001,0.3362,3699.0,43311
2006,Hassan,Kharif,Blackgram,Black cotton,Spray,1591,22.581917808219178,1550.28,12.763923287671235,0.4772888888888889,4904.0,24848
2007,Hassan,Kharif,Blackgram,Black cotton,Spray,1298,22.575780821917807,1764.82,11.626619178082192,0.3796333333333334,2821.0,761
2008,Hassan,Kharif,Blackgram,Black cotton,Spray,4,22.18691256830601,1554.76,11.760590163934427,0.4339777777777777,3472.0,45608
2009,Hassan,Kharif,Blackgram,Black cotton,Drip,1122,22.88213698630137,1734.34,12.3314301369863,0.4845333333333333,3647.0,234581
2010,Hassan,Kharif,Blackgram,Black cotton,Drip,917,22.884602739726024,2038.84,11.197282191780822,0.4428888888888889,393.0,646
2011,Hassan,Kharif,Blackgram,Black cotton,Drip,819,22.25586301369863,1531.8799999999999,12.588657534246574,0.4679555555555555,167.0,43562
2012,Hassan,Kharif,Blackgram,Black cotton,Drip,619,22.993907103825137,1398.04,12.175081967213115,0.3185777777777778,71.0,200000
2013,Hassan,Kharif,Blackgram,Black cotton,Drip,391,22.7073698630137,2146.32,12.60424109589041,0.4517333333333333,52.0,4847
2014,Hassan,Kharif,Blackgram,Black cotton,Drip,211,22.783205479452057,1903.76,11.763024657534247,0.4841222222222223,313547.0,51239
2015,Hassan,Kharif,Blackgram,Black cotton,Drip,153,23.030219178082195,1078.42,11.717852054794522,0.5406666666666667,2783.0,216396
2016,Hassan,Kharif,Blackgram,Black cotton,Drip,111,24.120546448087435,633.25,12.007081967213114,0.3877666666666666,1533.0,2644
2017,Hassan,Kharif,Blackgram,Black cotton,Drip,76,23.306657534246575,993.21,11.484493150684932,0.5799000000000001,1647.0,44235
2018,Hassan,Kharif,Blackgram,Black cotton,Drip,53,23.360082191780823,866.13,12.060887671232877,0.5000777777777777,975.0,203317
2004,Hassan,Kharif,Cashew,Black cotton,Drip,2688,22.646284153005467,1473.22,12.409475409836066,0.4651222222222222,2.0,2134
2005,Hassan,Kharif,Cashew,Black cotton,Drip,2311,23.003205479452056,1696.02,11.491200000000001,0.3362,836.0,45186
2006,Hassan,Kharif,Cashew,Black cotton,Drip,2188,22.581917808219178,1550.28,12.763923287671235,0.4772888888888889,806.0,238542
2007,Hassan,Kharif,Cashew,Sandy,Drip,1998,22.575780821917807,1764.82,11.626619178082192,0.3796333333333334,880.0,1516
2008,Hassan,Kharif,Cashew,Sandy,Drip,2006,22.18691256830601,1554.76,11.760590163934427,0.4339777777777777,770.0,57259
2009,Hassan,Kharif,Cashew,Sandy,Drip,2034,22.88213698630137,1734.34,12.3314301369863,0.4845333333333333,395.0,234779
2010,Hassan,Kharif,Cashew,Sandy,Drip,2035,22.884602739726024,2038.84,11.197282191780822,0.4428888888888889,187.0,1493
2011,Hassan,Kharif,Cashew,Sandy,Drip,2074,22.25586301369863,1531.8799999999999,12.588657534246574,0.4679555555555555,187.0,64409
2012,Hassan,Kharif,Cashew,Sandy,Drip,2127,22.993907103825137,1398.04,12.175081967213115,0.3185777777777778,121.0,249978
2013,Hassan,Kharif,Cashew,Sandy,Drip,2090,22.7073698630137,2146.32,12.60424109589041,0.4517333333333333,103.0,637
2014,Hassan,Kharif,Cashew,Sandy,Drip,2059,22.783205479452057,1903.76,11.763024657534247,0.4841222222222223,71.0,43311
2015,Hassan,Kharif,Cashew,Sandy,Drip,2050,23.030219178082195,1078.42,11.717852054794522,0.5406666666666667,3961.0,24848
2016,Hassan,Kharif,Cashew,Sandy,Drip,1865,24.120546448087435,633.25,12.007081967213114,0.3877666666666666,4247.0,761
2017,Hassan,Kharif,Cashew,Sandy,Drip,1841,23.306657534246575,993.21,11.484493150684932,0.5799000000000001,3290.0,45608
2018,Hassan,Kharif,Cashew,Sandy,Drip,1799,23.360082191780823,866.13,12.060887671232877,0.5000777777777777,3138.0,234581
2004,Hassan,Kharif,Coconut,Sandy,Drip,1468,22.646284153005467,1473.22,12.409475409836066,0.4651222222222222,3423.0,646
2005,Hassan,Kharif,Coconut,Sandy,Drip,568,23.003205479452056,1696.02,11.491200000000001,0.3362,3899.0,43562
2006,Hassan,Kharif,Coconut,Sandy,Drip,407,22.581917808219178,1550.28,12.763923287671235,0.4772888888888889,4015.0,200000
2007,Hassan,Kharif,Coconut,Sandy,Drip,177,22.575780821917807,1764.82,11.626619178082192,0.3796333333333334,4279.0,4847
2008,Hassan,Kharif,Coconut,Sandy,Drip,51,22.18691256830601,1554.76,11.760590163934427,0.4339777777777777,4167.0,51239
2009,Hassan,Kharif,Coconut,Sandy,Drip,173,22.88213698630137,1734.34,12.3314301369863,0.4845333333333333,4479.0,216396
2010,Hassan,Kharif,Coconut,Sandy,Drip,201,22.884602739726024,2038.84,11.197282191780822,0.4428888888888889,3699.0,2644
2011,Hassan,Kharif,Coconut,Sandy,Drip,206,22.25586301369863,1531.8799999999999,12.588657534246574,0.4679555555555555,4904.0,44235
2012,Hassan,Kharif,Coconut,Sandy,Drip,243,22.993907103825137,1398.04,12.175081967213115,0.3185777777777778,2821.0,203317
2013,Hassan,Kharif,Coconut,Sandy,Drip,123,22.7073698630137,2146.32,12.60424109589041,0.4517333333333333,3472.0,2134
2014,Hassan,Kharif,Coconut,Sandy,Drip,82,22.783205479452057,1903.76,11.763024657534247,0.4841222222222223,3647.0,45186
2015,Hassan,Kharif,Coconut,Sandy,Drip,74,23.030219178082195,1078.42,11.717852054794522,0.5406666666666667,393.0,238542
2016,Hassan,Kharif,Coconut,Sandy,Drip,18,24.120546448087435,633.25,12.007081967213114,0.3877666666666666,167.0,1516
2017,Hassan,Kharif,Coconut,Laterite,Drip,37,23.306657534246575,993.21,11.484493150684932,0.5799000000000001,71.0,200000
2018,Hassan,Kharif,Coconut,Laterite,Drip,35,23.360082191780823,866.13,12.060887671232877,0.5000777777777777,52.0,4847
2019,Hassan,Kharif,Coconut,Laterite,Drip,5974,24.06997260273973,992.28,12.225106849315068,0.5128,2570.0,51239
2004,Hassan,Kharif,Ginger,Laterite,Drip,6631,22.646284153005467,1473.22,12.409475409836066,0.4651222222222222,27170.0,216396
2005,Hassan,Kharif,Ginger,Laterite,Drip,6705,23.003205479452056,1696.02,11.491200000000001,0.3362,114744.0,2644
2006,Hassan,Kharif,Ginger,Laterite,Drip,5876,22.581917808219178,1550.28,12.763923287671235,0.4772888888888889,1402.0,44235
2007,Hassan,Kharif,Ginger,Laterite,Basin,326,22.575780821917807,1764.82,11.626619178082192,0.3796333333333334,23456.0,203317
2008,Hassan,Kharif,Ginger,Laterite,Basin,6470,22.18691256830601,1554.76,11.760590163934427,0.4339777777777777,107809.0,2134
2009,Hassan,Kharif,Ginger,Laterite,Basin,6709,22.88213698630137,1734.34,12.3314301369863,0.4845333333333333,1132.0,45186
2010,Hassan,Kharif,Ginger,Laterite,Basin,6186,22.884602739726024,2038.84,11.197282191780822,0.4428888888888889,23960.0,238542
2011,Hassan,Kharif,Ginger,Laterite,Basin,6503,22.25586301369863,1531.8799999999999,12.588657534246574,0.4679555555555555,126487.0,1516
2012,Hassan,Kharif,Ginger,Laterite,Basin,5220,22.993907103825137,1398.04,12.175081967213115,0.3185777777777778,804.0,57259
2013,Hassan,Kharif,Ginger,Laterite,Basin,4677,22.7073698630137,2146.32,12.60424109589041,0.4517333333333333,30362.0,234779
2014,Hassan,Kharif,Ginger,Laterite,Basin,4803,22.783205479452057,1903.76,11.763024657534247,0.4841222222222223,124492.0,1493
2015,Hassan,Kharif,Ginger,Laterite,Basin,3739,23.030219178082195,1078.42,11.717852054794522,0.5406666666666667,792.0,64409
2016,Hassan,Kharif,Ginger,Laterite,Basin,3529,24.120546448087435,633.25,12.007081967213114,0.3877666666666666,34153.0,249978
2017,Hassan,Kharif,Ginger,Laterite,Basin,3649,23.306657534246575,993.21,11.484493150684932,0.5799000000000001,132551.0,637
2018,Hassan,Kharif,Ginger,Laterite,Basin,1374,23.360082191780823,866.13,12.060887671232877,0.5000777777777777,338.0,43311
2012,Hassan,Kharif,Coconut,Laterite,Drip,1279,22.993907103825137,1398.04,12.175081967213115,0.3185777777777778,2570.0,200000
2013,Hassan,Kharif,Coconut,Laterite,Drip,13283,22.7073698630137,2146.32,12.60424109589041,0.4517333333333333,27170.0,4847
2014,Hassan,Kharif,Coconut,Laterite,Drip,52119,22.783205479452057,1903.76,11.763024657534247,0.4841222222222223,114744.0,51239
2015,Hassan,Kharif,Coconut,Laterite,Drip,725,23.030219178082195,1078.42,11.717852054794522,0.5406666666666667,1402.0,216396
2016,Mangalore,Kharif,Coconut,Laterite,Drip,12885,23.360082191780823,1473.22,12.33547397260274,0.3140555555555556,23456.0,2644
2017,Mangalore,Kharif,Coconut,Laterite,Drip,51179,23.360082191780823,1473.22,12.33547397260274,0.2585222222222222,107809.0,44235
2018,Mangalore,Kharif,Coconut,Laterite,Drip,468,23.360082191780823,1473.22,12.33547397260274,0.3191111111111111,1132.0,203317
2019,Mangalore,Kharif,Coconut,Laterite,Drip,11841,23.360082191780823,1473.22,12.33547397260274,0.2575625,23960.0,2134
2004,Mangalore,Kharif,Coconut,Laterite,Drip,50975,23.360082191780823,1473.22,12.33547397260274,0.4820666666666667,126487.0,45186
2005,Mangalore,Kharif,Coconut,Laterite,Drip,206,23.360082191780823,1473.22,12.33547397260274,0.4155555555555555,804.0,238542
2006,Mangalore,Kharif,Coconut,Laterite,Drip,10922,23.360082191780823,1473.22,12.33547397260274,0.4185444444444444,30362.0,1516
2007,Mangalore,Kharif,Coconut,Laterite,Drip,51390,23.360082191780823,1473.22,12.33547397260274,0.3070666666666666,124492.0,57259
2008,Mangalore,Kharif,Coconut,Laterite,Drip,177,23.360082191780823,1473.22,12.33547397260274,0.3138666666666667,792.0,234779
2009,Mangalore,Kharif,Coconut,Laterite,Drip,10723,23.360082191780823,1473.22,12.33547397260274,0.3781111111111112,34153.0,1493
2010,Mangalore,Kharif,Coconut,Laterite,Drip,51709,23.360082191780823,1473.22,12.33547397260274,0.36,132551.0,64409
2011,Mangalore,Kharif,Coconut,Laterite,Drip,146,23.360082191780823,1473.22,12.33547397260274,0.3327625,338.0,249978
2012,Mangalore,Kharif,Coconut,Laterite,Drip,10910,23.360082191780823,1473.22,12.33547397260274,0.3874444444444445,22966.0,637
2013,Mangalore,Kharif,Coconut,Laterite,Drip,51355,23.360082191780823,1473.22,12.33547397260274,0.3224111111111111,131763.0,43311
2014,Mangalore,Kharif,Coconut,Laterite,Drip,160,23.360082191780823,1473.22,12.33547397260274,0.3803375,404.0,24848
2015,Mangalore,Kharif,Coconut,Laterite,Drip,10912,23.360082191780823,1473.22,12.33547397260274,0.3909555555555556,24184.0,761
2016,Mangalore,Kharif,Coconut,Laterite,Drip,51353,23.360082191780823,1473.22,12.33547397260274,0.3140555555555556,124387.0,45608
2017,Kodagu,Kharif,Coconut,Laterite,Drip,1279,24.105589041095893,2041.2,6.04158904109589,0.5446888888888889,343.0,234581
2018,Kodagu,Kharif,Coconut,Laterite,Drip,13283,24.040712328767125,2072.69,6.021961643835617,0.4750111111111111,23099.0,646
2011,Kodagu,Kharif,Coconut,Laterite,Drip,52119,23.22495890410959,3488.82,6.49706301369863,0.5459777777777778,117825.84,43562
2012,Kodagu,Kharif,Coconut,Laterite,Drip,725,23.72693989071038,3035.93,6.252590163934426,0.5620666666666667,336.0,200000
2013,Kodagu,Kharif,Coconut,Laterite,Drip,12885,23.665452054794518,4548.16,6.683375342465754,0.3361666666666666,22594.0,4847
2014,Kodagu,Kharif,Coconut,Laterite,Drip,51179,23.814712328767126,3861.83,6.103627397260274,0.5669333333333333,116481.07,51239
2015,Kodagu,Kharif,Coconut,Laterite,Drip,468,23.78717808219178,2583.4,5.836635616438356,0.5716777777777777,316.0,216396
2016,Kodagu,Kharif,Coconut,Laterite,Drip,11841,24.32262295081967,1850.74,6.23183606557377,0.5312555555555556,21400.0,2644
2017,Kodagu,Kharif,Coconut,Laterite,Drip,50975,24.105589041095893,2041.2,6.04158904109589,0.5446888888888889,122102.0,44235
2018,Kodagu,Kharif,Coconut,Laterite,Drip,206,24.040712328767125,2072.69,6.021961643835617,0.4750111111111111,382.0,203317
2004,Kodagu,Kharif,Coconut,Laterite,Drip,10922,23.613278688524588,2792.12,6.525934426229509,0.5597888888888889,19578.0,2134
2005,Kodagu,Kharif,Coconut,Laterite,Drip,51390,23.897205479452055,2861.92,6.273468493150686,0.5699666666666667,121037.0,45186
2006,Kodagu,Kharif,Coconut,Laterite,Drip,177,23.575342465753426,3313.16,6.635243835616438,0.5252555555555556,231.0,238542
2007,Kodagu,Kharif,Coconut,Laterite,Drip,10723,23.45465753424658,3711.1,6.265972602739726,0.4375555555555556,18951.0,1516
2008,Kodagu,Kharif,Coconut,Laterite,Drip,51709,23.248852459016394,2915.8,6.1113442622950815,0.587488888888889,110579.0,57259
2009,Kodagu,Kharif,Coconut,Laterite,Drip,146,23.833972602739724,3571.88,6.271890410958905,0.6691555555555556,221.0,234779
2010,Kodagu,Kharif,Coconut,Laterite,Drip,10910,23.74750684931507,4218.22,5.862969863013698,0.3900777777777778,15362.0,1493
2011,Kodagu,Kharif,Coconut,Laterite,Drip,51355,23.22495890410959,3488.82,6.49706301369863,0.5459777777777778,120373.0,64409
2012,Kodagu,Kharif,Coconut,Laterite,Drip,160,23.72693989071038,3035.93,6.252590163934426,0.5620666666666667,291.0,249978
2013,Kodagu,Kharif,Coconut,Laterite,Drip,10912,23.665452054794518,4548.16,6.683375342465754,0.3361666666666666,17231.0,637
2014,Kodagu,Kharif,Coconut,Laterite,Drip,51353,23.814712328767126,3861.83,6.103627397260274,0.5669333333333333,119359.0,43311
2015,Kodagu,Kharif,Coconut,Laterite,Drip,1279,23.78717808219178,2583.4,5.836635616438356,0.5716777777777777,283.0,24848
2016,Kodagu,Kharif,Coconut,Laterite,Drip,13283,24.32262295081967,1850.74,6.23183606557377,0.5312555555555556,17690.0,761
2017,Kodagu,Kharif,Coconut,Laterite,Basin,52119,24.105589041095893,2041.2,6.04158904109589,0.5446888888888889,7157.0,45608
2018,Kodagu,Kharif,Coconut,Laterite,Basin,725,24.040712328767125,2072.69,6.021961643835617,0.4750111111111111,8700.0,234581
2004,Kodagu,Kharif,Coconut,Laterite,Basin,12885,23.613278688524588,2792.12,6.525934426229509,0.5597888888888889,41266.0,646
2005,Kodagu,Kharif,Coconut,Laterite,Basin,51179,23.897205479452055,2861.92,6.273468493150686,0.5699666666666667,8838.0,43562
2012,Kodagu,Kharif,Coconut,Laterite,Basin,468,23.72693989071038,3035.93,6.252590163934426,0.5620666666666667,8954.0,200000
2013,Kodagu,Kharif,Coconut,Laterite,Basin,11841,23.665452054794518,4548.16,6.683375342465754,0.3361666666666666,42915.0,4847
2014,Kodagu,Kharif,Coconut,Laterite,Basin,50975,23.814712328767126,3861.83,6.103627397260274,0.5669333333333333,9230.0,51239
2015,Kodagu,Kharif,Coconut,Alluvial,Basin,206,23.78717808219178,2583.4,5.836635616438356,0.5716777777777777,44313.0,216396
2016,Mysuru,Kharif,Coconut,Alluvial,Basin,10922,25.56997267759563,550.32,13.007901639344261,0.3159111111111111,45820.0,2644
2017,Mysuru,Kharif,Coconut,Alluvial,Basin,51390,24.463890410958903,1018.61,12.33547397260274,0.2835777777777778,49084.0,44235
2018,Mysuru,Kharif,Coconut,Alluvial,Basin,177,24.763013698630136,709.99,13.111495890410959,0.3541222222222222,86311.0,203317
